household_id,person_id,age,gender,education,hhincome_broad,vehicle_count,trip_id,mode_class,distance_miles,depart_time_hour,depart_time_minute,depart_time_second,dest_purpose_cat
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901003,Transit,2.720363,8,1,0,Work
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901004,Transit,2.537058,15,59,0,Home
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901005,Walk,3.390201,10,30,0,Social/Recreation
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901006,Walk,3.80652,14,5,0,Shopping
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901007,Walk,0.461679,14,32,0,Home
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901008,Transit,6.435541,17,23,0,Social/Recreation
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901010,Transit,2.633993,8,0,0,Work
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901016,Walk,0.277132,14,10,0,Work
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901017,Transit,2.616594,16,31,0,Home
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901018,Transit,2.686188,7,59,0,Work
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901019,Walk,0.246684,12,26,0,Social/Recreation
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901020,Walk,0.310686,14,15,0,Work
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901021,Transit,2.589254,16,37,0,Home
23141879,2314187901,25-34 years,Female,a Graduate degree,"$25,000-$49,999",0 (no vehicles),2314187901022,Drive,4.947357,18,7,0,Overnight
23144047,2314404701,55-64 years,Male,a Bachelor degree,"$50,000-$74,999",4 vehicles,2314404701002,Drive,0.523195,10,3,0,Shopping
23144047,2314404701,55-64 years,Male,a Bachelor degree,"$50,000-$74,999",4 vehicles,2314404701009,Bike/Micromobility,2.153051,12,27,0,Escort
23146097,2314609702,25-34 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2314609702001,Drive,5.105186,7,0,0,Work
23146097,2314609702,25-34 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2314609702002,Drive,5.176022,17,0,0,Home
23156970,2315697002,45-54 years,Male,an Associates degree,"$100,000-$199,999",2 vehicles,2315697002004,Drive,2.708557,18,0,0,Home
23164793,2316479301,25-34 years,Female,a Bachelor degree,"$25,000-$49,999",1 vehicle,2316479301003,Walk,0.523195,13,7,54,Work
23164793,2316479301,25-34 years,Female,a Bachelor degree,"$25,000-$49,999",1 vehicle,2316479301004,Drive,1.419833,17,2,0,Social/Recreation
23164793,2316479301,25-34 years,Female,a Bachelor degree,"$25,000-$49,999",1 vehicle,2316479301005,Drive,2.670653,19,7,0,Home
23164793,2316479301,25-34 years,Female,a Bachelor degree,"$25,000-$49,999",1 vehicle,2316479301008,Drive,2.087807,9,10,0,Work
23164793,2316479301,25-34 years,Female,a Bachelor degree,"$25,000-$49,999",1 vehicle,2316479301009,Drive,1.909474,9,17,0,Home
23164793,2316479301,25-34 years,Female,a Bachelor degree,"$25,000-$49,999",1 vehicle,2316479301010,Drive,2.660711,17,1,0,Social/Recreation
23164793,2316479301,25-34 years,Female,a Bachelor degree,"$25,000-$49,999",1 vehicle,2316479301011,Drive,2.647663,19,22,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501005,Walk,2.638963,17,28,0,Social/Recreation
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501006,Walk,2.624051,17,52,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501007,Walk,0.203188,18,42,0,Shopping
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501008,Walk,0.286452,19,6,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501009,Transit,7.076797,8,33,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501010,Walk,0.481563,12,12,0,Meal
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501011,Walk,0.463543,12,42,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501012,Transit,7.060019,14,23,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501013,Drive,0.263461,15,41,31,Escort
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501016,Walk,0.300122,17,10,0,Escort
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501017,Walk,0.327463,17,16,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501018,Walk,0.210645,18,13,0,Shopping
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501019,Walk,0.31255,18,37,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501020,Transit,7.028951,8,38,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501021,Walk,0.48467,12,57,0,Meal
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501022,Walk,0.475349,13,37,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501023,Transit,7.14204,16,24,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501024,Walk,2.638963,18,2,0,Social/Recreation
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501025,Walk,2.624051,18,26,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501026,Drive,2.068545,10,26,45,Business/Errand
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501027,Drive,0.428746,11,10,0,Business/Errand
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501028,Drive,1.751645,11,21,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501031,Walk,0.342997,15,56,0,Social/Recreation
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501032,Walk,0.303229,17,2,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501033,Walk,2.638963,17,40,0,Social/Recreation
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501034,Walk,2.634614,18,4,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501035,Walk,0.346104,19,4,0,Shopping
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501036,Walk,0.298258,19,31,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501037,Walk,0.776714,13,59,0,Social/Recreation
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501038,Walk,0.80219,14,32,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501039,Drive,0.997922,16,8,0,Shopping
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501040,Drive,1.009107,16,40,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501041,Transit,7.028329,8,38,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501001,Transit,7.036408,8,36,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501042,Transit,9.772304,16,23,27,Social/Recreation
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501002,Transit,7.003475,14,32,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501043,Walk,2.638963,17,49,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501044,Walk,0.18144,18,47,0,Shopping
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501045,Walk,0.191382,19,4,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501046,Transit,6.749955,8,35,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501047,Walk,0.460436,12,50,0,Meal
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501048,Walk,0.492126,13,24,0,Work
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501049,Transit,8.205828,16,22,0,Home
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501050,Walk,0.331191,17,11,0,Shopping
23165095,2316509501,45-54 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2316509501051,Walk,0.300122,17,26,0,Home
23165144,2316514401,55-64 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2316514401025,Walk,0.26284,12,31,0,Meal
23165144,2316514401,55-64 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2316514401026,Walk,0.2,13,47,0,Social/Recreation
23165521,2316552101,75 years or older,Female,a Graduate degree,"$50,000-$74,999",2 vehicles,2316552101002,Drive,4.680789,11,29,0,Shopping
23165521,2316552101,75 years or older,Female,a Graduate degree,"$50,000-$74,999",2 vehicles,2316552101004,Drive,5.235674,13,20,0,Social/Recreation
23165521,2316552101,75 years or older,Female,a Graduate degree,"$50,000-$74,999",2 vehicles,2316552101005,Drive,0.603351,15,1,0,Home
23165521,2316552101,75 years or older,Female,a Graduate degree,"$50,000-$74,999",2 vehicles,2316552101007,Drive,3.258471,17,0,0,Escort
23165521,2316552101,75 years or older,Female,a Graduate degree,"$50,000-$74,999",2 vehicles,2316552101008,Drive,0.840094,17,30,0,Shopping
23165521,2316552101,75 years or older,Female,a Graduate degree,"$50,000-$74,999",2 vehicles,2316552101009,Drive,0.01367,18,30,0,Shopping
23165521,2316552101,75 years or older,Female,a Graduate degree,"$50,000-$74,999",2 vehicles,2316552101010,Drive,1.603138,19,20,0,Home
23156970,2315697003,18-24 years,Male,college education,"$100,000-$199,999",2 vehicles,2315697003001,Drive,5.919182,6,0,0,Home
23156970,2315697003,18-24 years,Male,college education,"$100,000-$199,999",2 vehicles,2315697003002,Drive,0.464786,13,30,0,Shopping
23156970,2315697003,18-24 years,Male,college education,"$100,000-$199,999",2 vehicles,2315697003003,Drive,0.464786,13,55,0,Home
23156970,2315697003,18-24 years,Male,college education,"$100,000-$199,999",2 vehicles,2315697003004,Drive,5.959571,18,30,0,Social/Recreation
23156970,2315697003,18-24 years,Male,college education,"$100,000-$199,999",2 vehicles,2315697003005,Drive,5.919182,21,0,0,Home
23151352,2315135201,75 years or older,Female,a Bachelor degree,"$75,000-$99,999",1 vehicle,2315135201001,Drive,3.316879,10,30,0,Business/Errand
23151352,2315135201,75 years or older,Female,a Bachelor degree,"$75,000-$99,999",1 vehicle,2315135201002,Drive,0.562962,12,15,0,Shopping
23151352,2315135201,75 years or older,Female,a Bachelor degree,"$75,000-$99,999",1 vehicle,2315135201003,Drive,0.21313,12,45,0,Shopping
23151352,2315135201,75 years or older,Female,a Bachelor degree,"$75,000-$99,999",1 vehicle,2315135201004,Drive,2.801141,13,25,0,Home
23157025,2315702501,25-34 years,Female,a Graduate degree,"$100,000-$199,999",0 (no vehicles),2315702501001,Bike/Micromobility,4.081787,6,0,0,Work
23157025,2315702501,25-34 years,Female,a Graduate degree,"$100,000-$199,999",0 (no vehicles),2315702501002,Bike/Micromobility,4.076195,15,30,0,Home
23157025,2315702501,25-34 years,Female,a Graduate degree,"$100,000-$199,999",0 (no vehicles),2315702501003,Bike/Micromobility,3.476572,16,45,0,Social/Recreation
23157025,2315702501,25-34 years,Female,a Graduate degree,"$100,000-$199,999",0 (no vehicles),2315702501004,Bike/Micromobility,3.487757,17,31,0,Home
23151614,2315161401,18-24 years,Female,college education,"Under $25,000",1 vehicle,2315161401001,Transit,2.248742,8,30,0,School
23151614,2315161401,18-24 years,Female,college education,"Under $25,000",1 vehicle,2315161401002,Transit,2.253092,11,30,0,Home
23151614,2315161401,18-24 years,Female,college education,"Under $25,000",1 vehicle,2315161401003,Drive,3.999145,13,20,0,Social/Recreation
23151614,2315161401,18-24 years,Female,college education,"Under $25,000",1 vehicle,2315161401004,Drive,3.999145,14,31,0,Home
23153489,2315348901,35-44 years,Male,a Graduate degree,"$200,000 or more",3 vehicles,2315348901002,Drive,3.966834,18,45,0,Meal
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801001,Drive,4.806306,17,13,0,Social/Recreation
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801002,Drive,0.537486,18,29,0,Shopping
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801003,Drive,0.758694,18,33,0,Shopping
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801004,Drive,3.984232,19,5,0,Home
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801005,Transit,5.327637,10,46,0,Business/Errand
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801006,Transit,5.298432,12,18,0,Home
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801007,Bike/Micromobility,3.022971,15,11,0,Social/Recreation
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801008,Walk,2.055496,17,37,0,Social/Recreation
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801009,Bike/Micromobility,1.193654,20,49,0,Home
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801010,Drive,5.887492,19,49,0,Social/Recreation
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801013,Drive,0.246684,22,48,0,Meal
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801014,Drive,3.149731,22,50,0,Home
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801015,Drive,0.917144,13,21,0,Meal
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801016,Drive,0.528787,13,41,0,Home
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801017,Bike/Micromobility,1.278782,19,29,0,Social/Recreation
23151628,2315162801,35-44 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2315162801018,Bike/Micromobility,1.138973,21,27,0,Home
23161766,2316176601,55-64 years,Male,a Bachelor degree,"$100,000-$199,999",3 vehicles,2316176601001,Drive,4.043884,10,15,0,Shopping
23161766,2316176601,55-64 years,Male,a Bachelor degree,"$100,000-$199,999",3 vehicles,2316176601002,Drive,9.167755,10,45,0,Shopping
23161766,2316176601,55-64 years,Male,a Bachelor degree,"$100,000-$199,999",3 vehicles,2316176601003,Drive,7.1793,11,40,0,Shopping
23161766,2316176601,55-64 years,Male,a Bachelor degree,"$100,000-$199,999",3 vehicles,2316176601004,Drive,0.778578,12,5,0,Shopping
23161766,2316176601,55-64 years,Male,a Bachelor degree,"$100,000-$199,999",3 vehicles,2316176601005,Drive,5.2139,12,25,0,Home
23155439,2315543901,55-64 years,Female,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315543901001,Bike/Micromobility,5.729042,7,20,0,Social/Recreation
23155439,2315543901,55-64 years,Female,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315543901004,Transit,5.624031,16,20,0,Home
23155439,2315543902,55-64 years,Male,a Graduate degree,"$100,000-$199,999",2 vehicles,2315543902001,Drive,7.271907,9,30,0,Social/Recreation
23155439,2315543902,55-64 years,Male,a Graduate degree,"$100,000-$199,999",2 vehicles,2315543902003,Drive,5.624031,11,56,0,Home
23155439,2315543902,55-64 years,Male,a Graduate degree,"$100,000-$199,999",2 vehicles,2315543902004,Drive,1.601895,15,0,0,Work
23155439,2315543902,55-64 years,Male,a Graduate degree,"$100,000-$199,999",2 vehicles,2315543902005,Drive,1.601895,19,30,0,Home
23161766,2316176602,45-54 years,Female,a Graduate degree,"$100,000-$199,999",3 vehicles,2316176602002,Walk,1.153265,10,38,44,Home
23161766,2316176602,45-54 years,Female,a Graduate degree,"$100,000-$199,999",3 vehicles,2316176602003,Drive,2.647663,12,30,0,Escort
23161766,2316176602,45-54 years,Female,a Graduate degree,"$100,000-$199,999",3 vehicles,2316176602005,Drive,0.810889,14,15,0,Work
23161766,2316176602,45-54 years,Female,a Graduate degree,"$100,000-$199,999",3 vehicles,2316176602006,Drive,0.659896,18,0,0,Home
23153568,2315356802,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315356802001,Drive,1.698207,5,50,0,Work
23153568,2315356802,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315356802002,Drive,0.896017,16,40,0,Shopping
23153568,2315356802,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315356802003,Drive,2.264898,17,35,0,Home
23157696,2315769601,25-34 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2315769601003,Walk,0.35356,20,18,0,Social/Recreation
23157696,2315769601,25-34 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2315769601004,Walk,0.35356,20,30,0,Home
23157696,2315769602,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315769602001,Drive,2.788093,6,45,0,Work
23157696,2315769602,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315769602002,Drive,2.81419,16,50,0,Home
23157696,2315769602,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315769602003,Walk,0.35356,20,18,0,Social/Recreation
23157696,2315769602,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315769602004,Walk,0.35356,20,30,0,Home
23159999,2315999902,25-34 years,Female,a Bachelor degree,"$50,000-$74,999",1 vehicle,2315999902002,Drive,0.520709,17,30,0,Home
23160251,2316025101,18-24 years,Female,a Bachelor degree,"$50,000-$74,999",2 vehicles,2316025101006,Walk,0.19946,14,29,0,Work
23160251,2316025101,18-24 years,Female,a Bachelor degree,"$50,000-$74,999",2 vehicles,2316025101007,Walk,5.029378,17,10,0,Meal
23160251,2316025101,18-24 years,Female,a Bachelor degree,"$50,000-$74,999",2 vehicles,2316025101013,Drive,1.23715,8,27,0,Work
23160251,2316025101,18-24 years,Female,a Bachelor degree,"$50,000-$74,999",2 vehicles,2316025101018,Walk,0.35356,12,50,0,Meal
23160251,2316025101,18-24 years,Female,a Bachelor degree,"$50,000-$74,999",2 vehicles,2316025101025,Drive,4.614924,18,8,0,Work
23160251,2316025101,18-24 years,Female,a Bachelor degree,"$50,000-$74,999",2 vehicles,2316025101026,Drive,2.264898,18,48,0,Overnight
23162062,2316206201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2316206201006,Drive,2.669411,12,15,0,Escort
23162062,2316206201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2316206201009,Walk,0.454222,14,15,0,Social/Recreation
23162062,2316206201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2316206201010,Walk,0.454222,15,15,0,Home
23162062,2316206201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2316206201001,Walk,0.454222,7,40,0,Escort
23162062,2316206201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2316206201002,Walk,0.454222,7,52,0,Home
23162062,2316206201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2316206201004,Drive,3.296996,8,40,0,Shopping
23162062,2316206201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2316206201005,Drive,0.927707,9,30,0,Home
23166824,2316682402,65-74 years,Male,a Bachelor degree,"$50,000-$74,999",1 vehicle,2316682402001,Drive,0.376551,15,40,0,Social/Recreation
23166824,2316682402,65-74 years,Male,a Bachelor degree,"$50,000-$74,999",1 vehicle,2316682402002,Walk,0.376551,15,51,0,Home
23156082,2315608201,55-64 years,Male,an Associates degree,"$50,000-$74,999",0 (no vehicles),2315608201001,Walk,0.344861,5,48,0,Work
23156082,2315608201,55-64 years,Male,an Associates degree,"$50,000-$74,999",0 (no vehicles),2315608201002,Walk,0.292044,15,12,0,Meal
23156082,2315608201,55-64 years,Male,an Associates degree,"$50,000-$74,999",0 (no vehicles),2315608201003,Transit,8.112001,15,29,0,Shopping
23156082,2315608201,55-64 years,Male,an Associates degree,"$50,000-$74,999",0 (no vehicles),2315608201004,Transit,8.476746,17,35,0,Home
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301017,Bike/Micromobility,1.708771,7,13,0,Work
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301018,Bike/Micromobility,0.228043,13,41,0,Social/Recreation
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301019,Bike/Micromobility,0.306336,13,42,0,Work
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301020,Bike/Micromobility,1.66776,15,4,0,Home
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301021,Drive,1.977824,8,49,0,Social/Recreation
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301022,Drive,1.631721,10,2,0,Home
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301001,Drive,0.797841,8,29,0,Social/Recreation
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301002,Drive,2.873841,9,3,0,Social/Recreation
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301003,Bike/Micromobility,1.900774,11,26,0,Meal
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301004,Bike/Micromobility,1.075594,11,45,0,Home
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301005,Walk,0.263461,14,23,0,Meal
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301006,Walk,0.259112,14,32,0,Home
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301007,Walk,0.506418,17,0,0,Meal
23158323,2315832301,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832301008,Walk,0.478456,17,51,0,Home
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302003,Walk,0.493369,16,59,0,Meal
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302004,Walk,0.488398,17,51,0,Home
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302007,Walk,0.11309,11,39,49,Shopping
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302008,Walk,0.336162,12,6,0,Shopping
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302017,Walk,0.200082,17,24,0,Business/Errand
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302018,Walk,0.160935,19,27,53,Home
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302019,Drive,2.099613,6,47,0,Business/Errand
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302020,Drive,4.368239,8,7,0,Business/Errand
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302024,Drive,1.074351,17,31,0,Overnight
23158323,2315832302,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2315832302025,Drive,2.001437,17,58,0,Home
23158417,2315841701,45-54 years,Male,college education,"$25,000-$49,999",0 (no vehicles),2315841701001,Bike/Micromobility,2.888133,14,30,0,Work
23158417,2315841701,45-54 years,Male,college education,"$25,000-$49,999",0 (no vehicles),2315841701002,Bike/Micromobility,3.010543,22,15,0,Home
23167034,2316703401,55-64 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2316703401001,Drive,12.298179,11,20,0,Business/Errand
23167034,2316703401,55-64 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2316703401003,Drive,1.542243,12,41,0,Shopping
23167034,2316703401,55-64 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2316703401004,Drive,0.341133,13,30,0,Business/Errand
23167034,2316703401,55-64 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2316703401005,Drive,0.341133,13,50,0,Shopping
23167034,2316703401,55-64 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2316703401006,Drive,13.025804,13,57,0,Home
23154178,2315417801,25-34 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2315417801001,Drive,10.306684,5,5,0,Social/Recreation
23154178,2315417801,25-34 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2315417801002,Drive,10.33216,8,9,0,Home
23154178,2315417801,25-34 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2315417801004,Drive,1.943649,18,30,0,Home
23154178,2315417802,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315417802001,Drive,10.87151,11,45,0,School
23154178,2315417802,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2315417802002,Drive,10.558961,15,30,0,Home
23154343,2315434301,35-44 years,Male,a Graduate degree,"$75,000-$99,999",2 vehicles,2315434301001,Walk,0.347346,8,54,0,Work
23154343,2315434301,35-44 years,Male,a Graduate degree,"$75,000-$99,999",2 vehicles,2315434301002,Walk,0.347346,19,7,0,Home
23154343,2315434302,35-44 years,Female,a Graduate degree,"$75,000-$99,999",2 vehicles,2315434302001,Walk,0.961261,16,14,0,Social/Recreation
23154343,2315434302,35-44 years,Female,a Graduate degree,"$75,000-$99,999",2 vehicles,2315434302002,Walk,0.94262,16,43,0,Home
23167215,2316721501,45-54 years,Male,a Bachelor degree,"$100,000-$199,999",2 vehicles,2316721501001,Walk,0.147886,10,16,0,Social/Recreation
