household_id,trip_id,person_id,mode_class,distance_miles,depart_time_hour,depart_time_minute,depart_time_second,dest_purpose_cat
23132795,2313279501017,2313279501,Walk,1.936193,18,26,0,Social/Recreation
23132795,2313279501018,2313279501,Walk,0.6164,19,58,0,Shopping
23132795,2313279501019,2313279501,Bike/Micromobility,1.536651,20,17,0,Home
23132795,2313279501020,2313279501,Transit,6.099379,7,22,0,Work
23132795,2313279501021,2313279501,Walk,0.008699,11,9,0,Social/Recreation
23132795,2313279501022,2313279501,Transit,5.938445,16,10,0,Home
23132795,2313279501027,2313279501,Transit,6.118642,7,54,0,Work
23132795,2313279501028,2313279501,Walk,0.324356,12,3,0,Meal
23132795,2313279501029,2313279501,Walk,0.333676,12,16,0,Social/Recreation
23132795,2313279501030,2313279501,Walk,0.295151,13,43,0,Work
23132795,2313279501031,2313279501,Walk,0.377794,15,54,0,Social/Recreation
23132795,2313279501032,2313279501,Walk,0.576011,17,44,0,Social/Recreation
23132795,2313279501033,2313279501,Walk,0.635041,20,12,0,Work
23132795,2313279501034,2313279501,Transit,5.806714,20,32,0,Home
23132327,2313232701002,2313232701,Walk,0.09507,15,10,0,Home
23132327,2313232701003,2313232701,Walk,1.006,6,47,0,Shopping
23132327,2313232701004,2313232701,Walk,0.994194,7,13,0,Home
23132327,2313232701005,2313232701,Transit,4.243344,11,52,0,Social/Recreation
23132795,2313279502006,2313279502,Walk,0.577875,15,47,0,Personal Business/Errand/Appointment
23132327,2313232701006,2313232701,Walk,0.261597,14,50,0,Social/Recreation
23132795,2313279502007,2313279502,Drive,0.285831,16,25,0,Shopping
23132327,2313232701007,2313232701,Walk,0.23115,14,58,0,Social/Recreation
23132795,2313279502008,2313279502,Drive,0.365988,16,34,0,Home
23132327,2313232701008,2313232701,Walk,0.211266,15,59,0,Social/Recreation
23131649,2313164901008,2313164901,Walk,0.088235,13,45,0,Meal
23132327,2313232701009,2313232701,Walk,0.177091,16,55,0,Social/Recreation
23132795,2313279502010,2313279502,Drive,3.196955,15,48,0,Personal Business/Errand/Appointment
23132795,2313279502011,2313279502,Drive,0.166527,16,39,0,Shopping
23132795,2313279502012,2313279502,Drive,9.735644,16,40,0,Home
23132327,2313232701010,2313232701,Walk,0.159071,18,3,0,Social/Recreation
23132795,2313279502013,2313279502,Transit,1.423562,18,25,44,Social/Recreation
23132327,2313232701011,2313232701,Walk,4.475737,19,3,0,Home
23132795,2313279502014,2313279502,Transit,1.455252,20,10,0,Home
23132327,2313232701012,2313232701,Walk,1.140838,6,50,0,Social/Recreation
23132795,2313279502016,2313279502,Drive,12.259032,16,38,0,Home
23132327,2313232701013,2313232701,Walk,1.140838,7,19,0,Home
23132795,2313279501001,2313279501,Walk,1.011592,18,0,0,Personal Business/Errand/Appointment
23132795,2313279501002,2313279501,Bike/Micromobility,1.082429,18,29,0,Home
23132327,2313232701016,2313232701,Walk,1.135867,6,51,0,Social/Recreation
23132327,2313232701017,2313232701,Walk,1.108526,7,19,0,Home
23132795,2313279502022,2313279502,Drive,11.318277,15,48,0,Personal Business/Errand/Appointment
23131110,2313111001001,2313111001,Walk,1.067516,10,0,0,Social/Recreation
23131110,2313111001002,2313111001,Walk,1.067516,10,35,0,Home
23131110,2313111001003,2313111001,Drive,0.935164,14,50,0,Shopping
23131110,2313111001004,2313111001,Drive,0.934542,15,30,0,Home
23135578,2313557801001,2313557801,Walk,1.035826,7,37,0,Work
23135578,2313557801002,2313557801,Walk,0.82021,17,1,0,Shopping
23135578,2313557801003,2313557801,Walk,0.148508,17,34,0,Home
23135578,2313557801004,2313557801,Walk,0.980524,7,38,0,Work
23135578,2313557801005,2313557801,Walk,0.467893,17,0,58,Shopping
23135578,2313557801006,2313557801,Walk,0.572904,17,10,0,Home
23135578,2313557801007,2313557801,Transit,5.781238,13,1,0,Overnight
23135578,2313557801009,2313557801,Walk,1.008485,7,37,0,Work
23135578,2313557801010,2313557801,Walk,0.82456,16,38,0,Shopping
23135578,2313557801011,2313557801,Walk,0.157828,17,12,0,Home
23135578,2313557801012,2313557801,Walk,1.026505,7,41,0,Work
23135578,2313557801013,2313557801,Walk,1.022156,17,1,0,Home
23135823,2313582301002,2313582301,Drive,4.582613,13,40,0,Home
23135823,2313582301003,2313582301,Drive,1.977825,17,50,0,Shopping
23135823,2313582301004,2313582301,Drive,2.021942,19,48,0,Home
23132814,2313281403010,2313281403,Walk,0.311307,10,12,0,Social/Recreation
23133248,2313324802014,2313324802,Drive,0.245442,16,55,0,Home
23132814,2313281403011,2313281403,Walk,0.234257,11,39,0,Shopping
23135375,2313537501001,2313537501,Drive,6.36222,14,16,0,Social/Recreation
23135375,2313537501002,2313537501,Drive,3.676032,15,56,0,Home
23135375,2313537501003,2313537501,Drive,3.906561,13,22,0,Personal Business/Errand/Appointment
23135375,2313537501004,2313537501,Drive,3.641857,15,20,0,Social/Recreation
23135375,2313537501005,2313537501,Drive,3.437425,16,23,0,Home
23132814,2313281403017,2313281403,Walk,0.71582,19,9,0,Social/Recreation
23135375,2313537501006,2313537501,Drive,0.722655,13,34,0,Shopping
23135375,2313537501007,2313537501,Drive,2.7825,13,45,0,Social/Recreation
23135375,2313537501008,2313537501,Bike/Micromobility,1.447174,14,22,0,Meal
23135375,2313537501009,2313537501,Drive,4.346492,14,38,0,Shopping
23135375,2313537501010,2313537501,Drive,0.646226,16,15,0,Home
23133248,2313324802029,2313324802,Drive,0.979902,12,50,0,Shopping
23135375,2313537501014,2313537501,Drive,7.899492,9,49,0,Social/Recreation
23133248,2313324802030,2313324802,Drive,1.340919,13,20,0,Shopping
23133248,2313324801009,2313324801,Drive,0.936406,17,17,0,Social/Recreation
23133248,2313324802031,2313324802,Drive,0.805297,13,52,0,Home
23133248,2313324801010,2313324801,Drive,0.723276,19,48,0,Meal
23133248,2313324802032,2313324802,Drive,1.64477,19,51,0,Meal
23135375,2313537501015,2313537501,Drive,7.857239,13,2,0,Home
23133248,2313324802033,2313324802,Drive,1.806326,20,12,0,Meal
23133248,2313324801011,2313324801,Drive,1.214159,20,19,0,Home
23133248,2313324802034,2313324802,Drive,0.230529,20,20,0,Home
23135375,2313537501016,2313537501,Drive,4.485057,15,11,0,Social/Recreation
23133248,2313324801012,2313324801,Drive,1.567098,9,49,0,Social/Recreation
23135375,2313537501017,2313537501,Drive,3.471601,16,13,0,Shopping
23133248,2313324801013,2313324801,Drive,1.360803,10,45,0,Home
23135375,2313537501018,2313537501,Drive,0.63007,18,2,0,Home
23135375,2313537501019,2313537501,Drive,0.710227,9,45,0,Personal Business/Errand/Appointment
23135375,2313537501020,2313537501,Drive,0.687237,14,38,0,Home
23135375,2313537501021,2313537501,Drive,0.646847,15,59,0,Shopping
23133248,2313324802040,2313324802,Walk,0.116818,20,25,0,Social/Recreation
23135375,2313537501022,2313537501,Drive,2.91858,16,4,0,Shopping
23132814,2313281403032,2313281403,Walk,0.426882,16,55,0,Social/Recreation
23135375,2313537501023,2313537501,Drive,3.302588,16,27,0,Shopping
23133248,2313324802041,2313324802,Walk,0.096313,20,31,0,Home
23135375,2313537501024,2313537501,Drive,0.899124,16,40,0,Home
23135375,2313537501025,2313537501,Drive,4.92561,14,10,0,Meal
23133248,2313324801021,2313324801,Drive,2.028156,14,2,0,Shopping
23135375,2313537501026,2313537501,Drive,3.364104,15,6,0,Shopping
23133248,2313324801022,2313324801,Drive,1.915066,14,24,0,Home
23135375,2313537501027,2313537501,Drive,0.952562,16,48,0,Shopping
23133248,2313324802047,2313324802,Drive,0.811511,17,1,0,Home
23135375,2313537501028,2313537501,Drive,0.628206,17,16,0,Home
23135389,2313538901001,2313538901,Drive,0.282724,11,57,0,Personal Business/Errand/Appointment
23133248,2313324802050,2313324802,Drive,0.794734,19,14,0,Home
23133248,2313324801028,2313324801,Drive,0.1541,10,0,0,Meal
23133248,2313324801029,2313324801,Drive,0.314414,10,2,0,Home
23133248,2313324801030,2313324801,Bike/Micromobility,0.350453,15,34,0,Social/Recreation
23133248,2313324801031,2313324801,Bike/Micromobility,0.125517,16,2,0,Work
23133248,2313324801032,2313324801,Walk,0.188275,20,12,0,Social/Recreation
23133248,2313324801034,2313324801,Bike/Micromobility,2.553214,10,37,0,Personal Business/Errand/Appointment
23133248,2313324801035,2313324801,Bike/Micromobility,2.560049,12,0,0,Home
23133248,2313324802001,2313324802,Drive,0.67046,9,44,0,Meal
23136512,2313651201002,2313651201,Walk,0.302608,13,22,0,Work
23136512,2313651201003,2313651201,Walk,0.903474,14,28,0,Shopping
23136512,2313651201004,2313651201,Walk,0.392085,14,57,0,Home
23136512,2313651201006,2313651201,Walk,0.406998,13,20,0,School
23136512,2313651201007,2313651201,Walk,1.086157,17,14,0,Home
23136512,2313651201008,2313651201,Bike/Micromobility,5.783102,19,30,0,Social/Recreation
23136512,2313651201009,2313651201,Bike/Micromobility,5.956464,21,29,0,Home
23136512,2313651201011,2313651201,Walk,0.920872,13,25,0,Home
23136512,2313651201012,2313651201,Walk,0.369094,18,38,0,Shopping
23136512,2313651201013,2313651201,Walk,0.401406,18,48,0,Home
23136512,2313651201015,2313651201,Walk,0.384007,13,20,0,School
23136512,2313651201016,2313651201,Walk,1.119711,13,51,0,Home
23136512,2313651201017,2313651201,Walk,0.445523,19,8,0,Shopping
23136512,2313651201018,2313651201,Walk,0.449873,19,39,0,Home
23136512,2313651202001,2313651202,Walk,0.461679,7,24,0,Personal Business/Errand/Appointment
23136512,2313651202002,2313651202,Walk,0.47597,9,59,0,Home
23136512,2313651202003,2313651202,Bike/Micromobility,1.497505,16,53,0,Social/Recreation
23136512,2313651202004,2313651202,Bike/Micromobility,1.53603,18,40,0,Home
23137450,2313745002029,2313745002,Walk,0.774229,15,29,0,Social/Recreation
23137450,2313745002030,2313745002,Walk,0.774229,15,45,0,Home
23137450,2313745002031,2313745002,Walk,0.674809,14,4,0,Social/Recreation
23137450,2313745002032,2313745002,Walk,0.605837,14,15,0,Home
23137450,2313745002036,2313745002,Walk,0.633177,16,1,0,Social/Recreation
23137450,2313745002037,2313745002,Walk,0.619507,16,13,0,Home
23136761,2313676102007,2313676102,Walk,0.338647,12,54,28,Escort
23136761,2313676102008,2313676102,Walk,0.338647,13,24,28,Home
23136761,2313676102009,2313676102,Walk,0.338647,14,24,28,Escort
23136761,2313676102010,2313676102,Walk,0.338647,14,34,28,Home
23137347,2313734701005,2313734701,Drive,8.02563,14,18,0,Overnight
23137347,2313734701020,2313734701,Walk,0.418183,13,39,0,Social/Recreation
23137347,2313734701021,2313734701,Walk,0.695314,16,6,0,Social/Recreation
23137347,2313734701034,2313734701,Drive,8.015067,14,58,0,Overnight
23137347,2313734701039,2313734701,Drive,7.869666,15,0,0,Overnight
23136722,2313672201019,2313672201,Drive,13.649661,15,46,0,Shopping
23136722,2313672201020,2313672201,Drive,1.795763,16,31,0,Home
23136722,2313672201021,2313672201,Walk,1.219752,10,29,0,Social/Recreation
23136512,2313651202009,2313651202,Drive,10.24579,12,28,0,Home
23135910,2313591001014,2313591001,Walk,0.983631,13,42,0,Social/Recreation
23135910,2313591001015,2313591001,Walk,1.001029,14,37,0,Social/Recreation
23136208,2313620801001,2313620801,Transit,4.842967,8,0,0,Work
23136208,2313620801002,2313620801,Walk,3.534981,16,0,0,Meal
23136208,2313620801003,2313620801,Walk,0.863085,18,45,0,Social/Recreation
23136208,2313620801004,2313620801,Transit,1.026505,20,30,0,Change mode
23136722,2313672201022,2313672201,Walk,1.215402,10,33,0,Home
23137450,2313745001008,2313745001,Walk,1.186198,9,58,0,Personal Business/Errand/Appointment
23136722,2313672201023,2313672201,Walk,1.148915,11,43,0,Social/Recreation
23137450,2313745001009,2313745001,Walk,1.135867,11,23,0,Home
23136722,2313672201024,2313672201,Walk,1.144566,12,31,0,Home
23136512,2313651202010,2313651202,Drive,0.885454,13,28,0,Personal Business/Errand/Appointment
23136722,2313672201025,2313672201,Walk,1.217888,14,6,0,Social/Recreation
23136722,2313672201026,2313672201,Walk,1.199246,14,36,0,Home
23136722,2313672201027,2313672201,Drive,4.80817,9,12,0,Personal Business/Errand/Appointment
23136722,2313672201028,2313672201,Drive,4.841103,9,34,0,Home
23136722,2313672201029,2313672201,Walk,0.923358,12,5,0,Social/Recreation
23136722,2313672201030,2313672201,Walk,0.928329,12,28,0,Home
23136722,2313672202001,2313672202,Walk,0.592788,15,2,0,Home
23136722,2313672202002,2313672202,Walk,0.592788,15,31,0,Meal
23136722,2313672202009,2313672202,Walk,1.158857,10,29,0,Social/Recreation
23136722,2313672202010,2313672202,Walk,1.181848,10,33,0,Home
23136722,2313672202011,2313672202,Walk,0.523816,8,10,0,Meal
23136722,2313672202012,2313672202,Walk,0.549914,9,49,0,Home
23136722,2313672202013,2313672202,Walk,0.131731,11,39,0,Social/Recreation
23136722,2313672202014,2313672202,Walk,0.131731,11,40,0,Home
23136722,2313672202015,2313672202,Drive,2.149944,11,41,0,Shopping
23136722,2313672202016,2313672202,Drive,2.154294,12,14,0,Home
23136722,2313672202017,2313672202,Walk,1.217888,14,5,0,Social/Recreation
23136722,2313672202018,2313672202,Walk,1.208567,14,38,0,Home
23136722,2313672202019,2313672202,Walk,0.943241,12,4,0,Social/Recreation
23136722,2313672202020,2313672202,Walk,0.943241,12,29,0,Home
23136761,2313676101002,2313676101,Walk,0.338647,9,24,28,Home
23136761,2313676101006,2313676101,Walk,0.338647,13,24,28,Home
23136761,2313676102002,2313676102,Walk,0.338647,9,24,28,Home
23136761,2313676102003,2313676102,Walk,0.338647,9,44,28,Escort
23136761,2313676102004,2313676102,Walk,0.338647,9,52,14,Home
23137450,2313745001014,2313745001,Walk,0.53935,17,15,0,Social/Recreation
23137450,2313745001015,2313745001,Walk,0.53935,17,28,0,Home
23136512,2313651202019,2313651202,Drive,2.289131,20,32,0,Shopping
23136512,2313651202020,2313651202,Drive,2.290374,20,57,0,Home
23137450,2313745001023,2313745001,Walk,0.825181,15,29,0,Social/Recreation
23137450,2313745001024,2313745001,Walk,0.804054,15,45,0,Home
23137450,2313745001025,2313745001,Walk,0.617643,14,3,0,Social/Recreation
23137450,2313745001026,2313745001,Walk,0.610808,14,16,0,Home
23137450,2313745002010,2313745002,Walk,0.94262,9,58,0,Shopping
23137450,2313745002011,2313745002,Walk,0.935785,10,26,0,Home
23136722,2313672201008,2313672201,Drive,1.135867,14,58,0,Shopping
23136722,2313672201009,2313672201,Drive,1.002893,15,2,0,Home
23137450,2313745002014,2313745002,Drive,1.043282,16,8,0,Escort
23136722,2313672201010,2313672201,Walk,1.166314,8,53,0,Social/Recreation
23136722,2313672201011,2313672201,Walk,1.166314,11,38,0,Home
23136722,2313672201012,2313672201,Drive,1.967261,12,50,0,Shopping
23137450,2313745002017,2313745002,Walk,0.352939,16,37,0,Shopping
23136722,2313672201013,2313672201,Drive,3.559836,13,21,0,Shopping
23137450,2313745002018,2313745002,Walk,0.078293,16,40,0,Shopping
23136722,2313672201014,2313672201,Drive,4.242101,13,52,0,Home
23136722,2313672201015,2313672201,Drive,1.916309,12,30,0,Shopping
23137450,2313745002020,2313745002,Walk,0.526923,17,15,0,Social/Recreation
23136722,2313672201016,2313672201,Drive,12.226721,12,51,0,Escort
23137450,2313745002021,2313745002,Walk,0.505796,17,27,0,Home
23136722,2313672201017,2313672201,Drive,2.254956,13,18,0,Escort
23138757,2313875701007,2313875701,Drive,0.119925,18,17,0,Shopping
23138542,2313854201028,2313854201,Walk,0.125517,6,5,0,Work
23138757,2313875701008,2313875701,Drive,1.134624,18,25,0,Home
23138542,2313854201031,2313854201,Walk,0.26719,6,58,0,Work
23138757,2313875701009,2313875701,Drive,2.27484,19,41,0,Shopping
23138757,2313875701010,2313875701,Drive,1.365153,19,55,0,Shopping
23138757,2313875701011,2313875701,Drive,1.514282,20,50,0,Home
23138542,2313854201036,2313854201,Walk,0.15845,11,31,0,Work
23138660,2313866001005,2313866001,Drive,3.0248,18,37,0,Home
23138660,2313866002004,2313866002,Drive,5.507834,12,45,0,Social/Recreation
23138660,2313866002005,2313866002,Drive,0.55302,14,15,0,Home
23138757,2313875701003,2313875701,Drive,2.874463,10,34,0,Home
23138757,2313875701006,2313875701,Drive,1.054467,17,55,0,Shopping
23139969,2313996901002,2313996901,Drive,0.935164,11,11,0,Shopping
23140081,2314008101001,2314008101,Drive,1.337812,7,45,0,Social/Recreation
23140081,2314008101002,2314008101,Drive,1.4695,8,55,0,Home
23138757,2313875701019,2313875701,Drive,0.423154,17,57,0,Social/Recreation
23138757,2313875701020,2313875701,Drive,2.411542,19,36,0,Meal
23138757,2313875701021,2313875701,Drive,2.765102,20,45,0,Home
23139770,2313977001001,2313977001,Drive,0.864949,8,15,0,Social/Recreation
23139770,2313977001002,2313977001,Drive,0.864949,10,15,0,Home
23139770,2313977001003,2313977001,Transit,2.018214,10,45,0,Personal Business/Errand/Appointment
23139770,2313977001004,2313977001,Walk,0.079536,13,0,0,Personal Business/Errand/Appointment
23139770,2313977001005,2313977001,Walk,0.341754,13,15,0,Shopping
23139770,2313977001006,2313977001,Walk,0.317521,13,50,0,Home
23138542,2313854201013,2313854201,Walk,0.971825,14,40,0,Meal
23138542,2313854201019,2313854201,Walk,0.26719,5,7,0,Work
23140178,2314017804004,2314017804,Drive,4.152002,21,50,0,Home
23140081,2314008101003,2314008101,Drive,2.232587,11,47,0,Personal Business/Errand/Appointment
23141630,2314163002014,2314163002,Walk,0.541835,12,34,0,Social/Recreation
23140081,2314008101004,2314008101,Drive,2.2376,12,55,0,Home
23141630,2314163002015,2314163002,Walk,0.187654,16,5,0,Meal
23140081,2314008102002,2314008102,Transit,6.653021,17,10,0,Home
23141879,2314187901001,2314187901,Transit,2.376123,13,42,0,Work
23141879,2314187901002,2314187901,Transit,2.379852,16,43,0,Home
23141879,2314187901003,2314187901,Transit,2.720363,8,1,0,Work
23141879,2314187901004,2314187901,Transit,2.537058,15,59,0,Home
23141879,2314187901005,2314187901,Walk,3.390201,10,30,0,Social/Recreation
23141879,2314187901006,2314187901,Walk,3.80652,14,5,0,Shopping
23141879,2314187901007,2314187901,Walk,0.461679,14,32,0,Home
23141630,2314163001014,2314163001,Walk,0.147886,12,34,0,Social/Recreation
23141879,2314187901008,2314187901,Transit,6.435541,17,23,0,Social/Recreation
23141879,2314187901010,2314187901,Transit,2.633993,8,0,0,Work
23141879,2314187901016,2314187901,Walk,0.277132,14,10,0,Work
23141879,2314187901017,2314187901,Transit,2.616594,16,31,0,Home
23141879,2314187901018,2314187901,Transit,2.686188,7,59,0,Work
23142683,2314268302002,2314268302,Walk,0.195111,13,49,0,Social/Recreation
23141879,2314187901019,2314187901,Walk,0.246684,12,26,0,Social/Recreation
23142791,2314279101002,2314279101,Drive,0.701528,9,50,0,Work
23141879,2314187901020,2314187901,Walk,0.310686,14,15,0,Work
23141879,2314187901021,2314187901,Transit,2.589254,16,37,0,Home
23141879,2314187901022,2314187901,Drive,4.947357,18,7,0,Overnight
23142683,2314268302008,2314268302,Drive,4.682032,13,31,0,Social/Recreation
23140178,2314017801003,2314017801,Drive,2.633992,13,10,0,Shopping
23140178,2314017801004,2314017801,Drive,0.953805,13,55,0,Home
23140178,2314017801005,2314017801,Drive,0.366609,15,45,0,Overnight
23140178,2314017801006,2314017801,Drive,0.366609,15,55,0,Home
23140178,2314017802001,2314017802,Drive,3.903454,12,30,0,Social/Recreation
23140178,2314017802002,2314017802,Drive,4.091729,15,15,0,Home
23140178,2314017803001,2314017803,Walk,3.762403,8,45,0,School
23140178,2314017803002,2314017803,Walk,3.764888,15,30,0,Home
23140178,2314017803003,2314017803,Walk,0.293287,20,55,0,Work
23140178,2314017803004,2314017803,Walk,0.293287,21,30,0,Home
23140178,2314017804001,2314017804,Drive,10.555232,7,15,0,Work
23140178,2314017804002,2314017804,Drive,10.452706,13,15,0,Home
23140178,2314017804003,2314017804,Drive,4.065632,19,0,0,Social/Recreation
23144047,2314404701002,2314404701,Drive,0.523195,10,3,0,Shopping
23144047,2314404701009,2314404701,Bike/Micromobility,2.153051,12,27,0,Escort
23145052,2314505201018,2314505201,Drive,0.460436,9,31,0,Work
23146865,2314686501001,2314686501,Drive,4.392473,13,0,0,Meal
23146865,2314686501002,2314686501,Drive,2.661333,15,0,0,Social/Recreation
23146865,2314686501003,2314686501,Drive,1.688266,15,45,0,Home
23148647,2314864702012,2314864702,Drive,1.304258,11,57,0,Social/Recreation
23148647,2314864702013,2314864702,Drive,1.245228,16,54,0,Escort
23148390,2314839001001,2314839001,Walk,1.340298,14,34,0,Social/Recreation
23148390,2314839001002,2314839001,Walk,1.595681,16,7,0,Shopping
23148390,2314839001003,2314839001,Walk,0.451737,16,50,0,Home
23146097,2314609702001,2314609702,Drive,5.105186,7,0,0,Work
23146097,2314609702002,2314609702,Drive,5.176022,17,0,0,Home
23147365,2314736501001,2314736501,Drive,9.551718,9,30,0,Social/Recreation
23147365,2314736501006,2314736501,Drive,4.063146,14,2,0,Home
23147365,2314736501007,2314736501,Drive,4.061282,14,50,0,Shopping
23147365,2314736501008,2314736501,Drive,4.063146,15,23,0,Home
23147365,2314736501009,2314736501,Walk,1.773393,17,15,0,Social/Recreation
23147365,2314736501010,2314736501,Walk,1.773393,19,0,0,Home
23148647,2314864703036,2314864703,Drive,2.051768,15,53,0,Escort
23148647,2314864703037,2314864703,Drive,1.229072,16,13,0,Escort
23150541,2315054102030,2315054102,Drive,0.374065,19,3,0,Meal
23150818,2315081801001,2315081801,Drive,2.179149,8,50,0,School
23150818,2315081801002,2315081801,Drive,1.16445,15,45,0,Shopping
23150818,2315081801003,2315081801,Drive,1.129031,16,0,0,Home
23150885,2315088501037,2315088501,Walk,0.129867,9,45,0,Home
23150885,2315088501038,2315088501,Walk,0.129867,10,32,0,Social/Recreation
23149979,2314997901001,2314997901,Walk,0.295773,12,50,0,Social/Recreation
23149979,2314997901002,2314997901,Walk,0.295773,13,1,0,Home
23149979,2314997902001,2314997902,Drive,4.028971,7,1,0,Work
23149979,2314997902002,2314997902,Drive,2.839045,16,0,0,Shopping
23149979,2314997902003,2314997902,Drive,1.45463,16,22,0,Home
23150885,2315088501016,2315088501,Walk,0.469757,20,11,0,Social/Recreation
23150885,2315088501017,2315088501,Walk,0.469757,20,36,0,Home
23150885,2315088501018,2315088501,Drive,7.540961,7,32,0,Work
23151352,2315135201001,2315135201,Drive,3.316879,10,30,0,Personal Business/Errand/Appointment
23151352,2315135201002,2315135201,Drive,0.562962,12,15,0,Shopping
23151352,2315135201003,2315135201,Drive,0.21313,12,45,0,Shopping
23151352,2315135201004,2315135201,Drive,2.801141,13,25,0,Home
23151614,2315161401001,2315161401,Transit,2.248742,8,30,0,School
23151614,2315161401002,2315161401,Transit,2.253092,11,30,0,Home
23151614,2315161401003,2315161401,Drive,3.999145,13,20,0,Social/Recreation
23151614,2315161401004,2315161401,Drive,3.999145,14,31,0,Home
23151628,2315162801001,2315162801,Drive,4.806306,17,13,0,Social/Recreation
23151628,2315162801002,2315162801,Drive,0.537486,18,29,0,Shopping
23151628,2315162801003,2315162801,Drive,0.758694,18,33,0,Shopping
23151628,2315162801004,2315162801,Drive,3.984232,19,5,0,Home
23151628,2315162801005,2315162801,Transit,5.327637,10,46,0,Personal Business/Errand/Appointment
23151628,2315162801006,2315162801,Transit,5.298432,12,18,0,Home
23151628,2315162801007,2315162801,Bike/Micromobility,3.022971,15,11,0,Social/Recreation
23151628,2315162801008,2315162801,Walk,2.055496,17,37,0,Social/Recreation
23151628,2315162801009,2315162801,Bike/Micromobility,1.193654,20,49,0,Home
23151628,2315162801010,2315162801,Drive,5.887492,19,49,0,Social/Recreation
23151628,2315162801013,2315162801,Drive,0.246684,22,48,0,Meal
23151628,2315162801014,2315162801,Drive,3.149731,22,50,0,Home
23151628,2315162801015,2315162801,Drive,0.917144,13,21,0,Meal
23151628,2315162801016,2315162801,Drive,0.528787,13,41,0,Home
23151628,2315162801017,2315162801,Bike/Micromobility,1.278782,19,29,0,Social/Recreation
23151628,2315162801018,2315162801,Bike/Micromobility,1.138973,21,27,0,Home
23153489,2315348901002,2315348901,Drive,3.966834,18,45,0,Meal
23152615,2315261501002,2315261501,Drive,5.497271,18,26,0,Home
23152615,2315261501003,2315261501,Walk,0.556749,19,30,0,Shopping
23152615,2315261501004,2315261501,Walk,0.556749,20,15,0,Home
23152615,2315261501005,2315261501,Drive,5.622788,21,15,0,Escort
23153568,2315356802001,2315356802,Drive,1.698207,5,50,0,Work
23153568,2315356802002,2315356802,Drive,0.896017,16,40,0,Shopping
23153568,2315356802003,2315356802,Drive,2.264898,17,35,0,Home
23156082,2315608201001,2315608201,Walk,0.344861,5,48,0,Work
23156082,2315608201002,2315608201,Walk,0.292044,15,12,0,Meal
23156082,2315608201003,2315608201,Transit,8.112001,15,29,0,Shopping
23156082,2315608201004,2315608201,Transit,8.476746,17,35,0,Home
23154343,2315434302001,2315434302,Walk,0.961261,16,14,0,Social/Recreation
23154343,2315434302002,2315434302,Walk,0.94262,16,43,0,Home
23154178,2315417801001,2315417801,Drive,10.306684,5,5,0,Social/Recreation
23154178,2315417801002,2315417801,Drive,10.33216,8,9,0,Home
23154178,2315417801004,2315417801,Drive,1.943649,18,30,0,Home
23154178,2315417802001,2315417802,Drive,10.87151,11,45,0,School
23154178,2315417802002,2315417802,Drive,10.558961,15,30,0,Home
23154343,2315434301001,2315434301,Walk,0.347346,8,54,0,Work
23154343,2315434301002,2315434301,Walk,0.347346,19,7,0,Home
23155439,2315543901001,2315543901,Bike/Micromobility,5.729042,7,20,0,Social/Recreation
23155439,2315543901004,2315543901,Transit,5.624031,16,20,0,Home
23155439,2315543902001,2315543902,Drive,7.271907,9,30,0,Social/Recreation
23155439,2315543902003,2315543902,Drive,5.624031,11,56,0,Home
23155439,2315543902004,2315543902,Drive,1.601895,15,0,0,Work
23155439,2315543902005,2315543902,Drive,1.601895,19,30,0,Home
23158417,2315841701001,2315841701,Bike/Micromobility,2.888133,14,30,0,Work
23158417,2315841701002,2315841701,Bike/Micromobility,3.010543,22,15,0,Home
23158862,2315886201001,2315886201,Walk,0.764908,17,17,0,Social/Recreation
23158862,2315886201002,2315886201,Walk,0.667353,22,8,0,Home
23158862,2315886201003,2315886201,Walk,0.066487,18,7,0,Home
23158862,2315886201004,2315886201,Walk,0.649333,13,9,0,Shopping
23158862,2315886201005,2315886201,Walk,0.594031,13,42,0,Home
23158862,2315886201006,2315886201,Walk,0.133595,12,3,0,Shopping
23158862,2315886201007,2315886201,Walk,0.133595,12,20,0,Home
23158862,2315886201010,2315886201,Walk,0.133595,20,0,0,Shopping
23158862,2315886201011,2315886201,Walk,0.133595,20,20,0,Home
23158862,2315886201012,2315886201,Walk,0.205674,13,54,0,Social/Recreation
23158862,2315886201013,2315886201,Walk,0.229907,14,13,0,Home
23158323,2315832301017,2315832301,Bike/Micromobility,1.708771,7,13,0,Work
23157696,2315769601003,2315769601,Walk,0.35356,20,18,0,Social/Recreation
23157696,2315769601004,2315769601,Walk,0.35356,20,30,0,Home
23157696,2315769602001,2315769602,Drive,2.788093,6,45,0,Work
23157696,2315769602002,2315769602,Drive,2.81419,16,50,0,Home
23157696,2315769602003,2315769602,Walk,0.35356,20,18,0,Social/Recreation
23157696,2315769602004,2315769602,Walk,0.35356,20,30,0,Home
23158323,2315832301018,2315832301,Bike/Micromobility,0.228043,13,41,0,Social/Recreation
23158323,2315832301019,2315832301,Bike/Micromobility,0.306336,13,42,0,Work
23158323,2315832301020,2315832301,Bike/Micromobility,1.66776,15,4,0,Home
23158323,2315832301021,2315832301,Drive,1.977824,8,49,0,Social/Recreation
23158323,2315832301022,2315832301,Drive,1.631721,10,2,0,Home
23158323,2315832302003,2315832302,Walk,0.493369,16,59,0,Meal
23158323,2315832302004,2315832302,Walk,0.488398,17,51,0,Home
