ID,GROUP,PURPOSE,TICKET,AGE,MALE,INCOME,CAR_TT,SM_TT,TRAIN_TT,TRAIN_HE,SM_HE,CAR_CO,SM_CO,TRAIN_CO,CHOICE
726,3,3,1,3,1,3,156,106,186,60,30,68,99,89,2
726,3,3,1,3,1,3,96,102,142,30,20,68,88,74,2
726,3,3,1,3,1,3,120,102,186,60,20,110,74,67,2
726,3,3,1,3,1,3,120,99,157,120,10,68,84,67,2
726,3,3,1,3,1,3,96,106,142,120,10,85,99,89,2
726,3,3,1,3,1,3,120,106,142,30,30,85,76,67,2
726,3,3,1,3,1,3,96,99,186,60,10,85,81,74,2
727,3,3,1,3,1,3,190,160,314,120,30,115,133,126,2
727,3,3,1,3,1,3,247,166,246,120,30,92,109,94,2
727,3,3,1,3,1,3,152,174,314,120,20,92,112,94,3
727,3,3,1,3,1,3,247,174,269,60,10,149,112,94,2
727,3,3,1,3,1,3,152,174,269,120,30,149,118,105,3
727,3,3,1,3,1,3,247,174,246,60,20,115,118,105,2
727,3,3,1,3,1,3,190,166,246,60,10,92,140,126,2
727,3,3,1,3,1,3,190,160,246,120,20,149,122,105,2
727,3,3,1,3,1,3,190,174,269,30,20,149,161,126,2
728,3,3,1,3,1,3,210,81,236,30,10,120,118,105,2
728,3,3,1,3,1,3,273,71,236,120,10,195,146,105,2
728,3,3,1,3,1,3,273,63,236,30,20,150,133,94,2
728,3,3,1,3,1,3,168,63,182,60,30,195,133,94,2
728,3,3,1,3,1,3,273,63,200,30,30,120,122,105,2
728,3,3,1,3,1,3,168,71,200,30,10,150,109,94,2
728,3,3,1,3,1,3,168,63,200,60,20,120,133,126,2
728,3,3,1,3,1,3,168,71,236,30,30,195,140,126,2
728,3,3,1,3,1,3,210,71,200,60,30,150,146,105,2
729,3,3,1,3,1,3,210,63,236,120,30,165,133,126,2
729,3,3,1,3,1,3,273,71,182,120,30,132,109,94,2
729,3,3,1,3,1,3,168,81,236,120,20,132,112,94,2
729,3,3,1,3,1,3,273,81,200,60,10,214,112,94,2
729,3,3,1,3,1,3,168,81,200,120,30,214,118,105,2
729,3,3,1,3,1,3,273,81,182,60,20,165,118,105,2
729,3,3,1,3,1,3,210,71,182,60,10,132,140,126,2
729,3,3,1,3,1,3,210,63,182,120,20,214,122,105,2
729,3,3,1,3,1,3,210,81,200,30,20,214,168,126,2
730,3,3,1,4,1,3,234,95,203,120,20,110,127,110,2
730,3,3,1,4,1,3,234,89,185,30,10,143,122,110,2
730,3,3,1,4,1,3,234,103,240,60,30,88,146,110,2
730,3,3,1,4,1,3,144,95,185,30,20,88,127,92,3
730,3,3,1,4,1,3,180,95,240,60,20,143,97,83,2
730,3,3,1,4,1,3,180,89,203,120,10,88,118,83,2
730,3,3,1,4,1,3,144,103,185,120,10,110,146,110,3
730,3,3,1,4,1,3,180,103,185,30,30,110,105,83,2
730,3,3,1,4,1,3,144,89,240,60,10,110,112,92,2
731,3,3,1,4,1,3,160,99,245,120,30,110,118,110,2
731,3,3,1,4,1,3,208,105,191,120,30,88,97,83,1
731,3,3,1,4,1,3,128,113,245,120,20,88,105,83,3
731,3,3,1,4,1,3,208,113,209,60,10,143,105,83,1
731,3,3,1,4,1,3,128,113,209,120,30,143,105,92,2
731,3,3,1,4,1,3,208,113,191,60,20,110,105,92,1
731,3,3,1,4,1,3,160,105,191,60,10,88,127,110,1
731,3,3,1,4,1,3,160,99,191,120,20,143,109,92,2
731,3,3,1,4,1,3,160,113,209,30,20,143,146,110,1
732,3,3,1,4,1,3,120,76,152,120,30,75,88,85,2
732,3,3,1,4,1,3,156,79,116,120,30,60,74,64,2
732,3,3,1,4,1,3,96,83,152,120,20,60,76,64,3
732,3,3,1,4,1,3,156,83,128,60,10,97,76,64,2
732,3,3,1,4,1,3,96,83,128,120,30,97,78,71,3
732,3,3,1,4,1,3,156,83,116,60,20,75,78,71,2
732,3,3,1,4,1,3,120,79,116,60,10,60,92,85,2
732,3,3,1,4,1,3,120,76,116,120,20,97,81,71,2
732,3,3,1,4,1,3,120,83,128,30,20,97,105,85,2
733,3,3,1,4,1,3,120,55,146,30,10,64,76,68,2
733,3,3,1,4,1,3,156,49,146,120,10,104,90,68,2
733,3,3,1,4,1,3,156,44,146,30,20,80,84,61,3
733,3,3,1,4,1,3,96,44,114,60,30,104,84,61,1
733,3,3,1,4,1,3,156,44,125,30,30,64,78,68,1
733,3,3,1,4,1,3,96,49,125,30,10,80,71,61,2
733,3,3,1,4,1,3,96,44,125,60,20,64,84,82,3
733,3,3,1,4,1,3,96,49,146,30,30,104,90,82,3
733,3,3,1,4,1,3,120,49,125,60,30,80,90,68,3
734,3,3,1,4,1,3,234,86,194,120,20,115,133,116,2
734,3,3,1,4,1,3,234,80,175,30,10,149,127,116,2
734,3,3,1,4,1,3,234,94,233,60,30,92,150,116,2
734,3,3,1,4,1,3,144,86,175,30,20,92,133,97,2
734,3,3,1,4,1,3,180,86,233,60,20,149,99,87,2
734,3,3,1,4,1,3,180,80,194,120,10,92,122,87,2
734,3,3,1,4,1,3,144,94,175,120,10,115,150,116,2
734,3,3,1,4,1,3,180,94,175,30,30,115,109,87,2
734,3,3,1,4,1,3,144,80,233,60,10,115,112,97,2
735,3,3,1,4,1,3,220,71,292,120,30,125,140,131,3
735,3,3,1,4,1,3,286,80,224,120,30,100,112,98,2
735,3,3,1,4,1,3,176,92,292,120,20,100,122,98,3
735,3,3,1,4,1,3,286,92,247,60,10,162,122,98,2
735,3,3,1,4,1,3,176,92,247,120,30,162,122,109,3
735,3,3,1,4,1,3,286,92,224,60,20,125,122,109,2
735,3,3,1,4,1,3,220,80,224,60,10,100,150,131,3
735,3,3,1,4,1,3,220,71,224,120,20,162,133,109,2
735,3,3,1,4,1,3,220,92,247,30,20,162,178,131,3
736,3,3,1,4,1,3,200,71,292,120,30,135,140,131,2
736,3,3,1,4,1,3,260,80,224,120,30,108,112,98,2
736,3,3,1,4,1,3,160,92,292,120,20,108,122,98,2
736,3,3,1,4,1,3,260,92,247,60,10,175,122,98,2
736,3,3,1,4,1,3,160,92,247,120,30,175,122,109,2
736,3,3,1,4,1,3,260,92,224,60,20,135,122,109,2
736,3,3,1,4,1,3,200,80,224,60,10,108,150,131,2
736,3,3,1,4,1,3,200,71,224,120,20,175,133,109,2
736,3,3,1,4,1,3,200,92,247,30,20,175,178,131,2
737,3,3,1,4,1,3,170,120,231,120,30,120,105,101,2
737,3,3,1,4,1,3,221,125,186,120,30,96,84,76,2
737,3,3,1,4,1,3,136,131,231,120,20,96,88,76,2
737,3,3,1,4,1,3,221,131,201,60,10,156,88,76,2
737,3,3,1,4,1,3,136,131,201,120,30,156,90,84,3
737,3,3,1,4,1,3,221,131,186,60,20,120,90,84,2
737,3,3,1,4,1,3,170,125,186,60,10,96,109,101,2
737,3,3,1,4,1,3,170,120,186,120,20,156,94,84,2
737,3,3,1,4,1,3,170,131,201,30,20,156,122,101,1
738,3,3,1,5,1,3,208,70,178,120,20,105,122,106,2
738,3,3,1,5,1,3,208,64,161,30,10,136,112,106,2
738,3,3,1,5,1,3,208,78,212,60,30,84,140,106,2
738,3,3,1,5,1,3,128,70,161,30,20,84,122,88,2
738,3,3,1,5,1,3,160,70,212,60,20,136,92,79,2
738,3,3,1,5,1,3,160,64,178,120,10,84,112,79,2
738,3,3,1,5,1,3,128,78,161,120,10,105,140,106,2
738,3,3,1,5,1,3,160,78,161,30,30,105,97,79,2
738,3,3,1,5,1,3,128,64,212,60,10,105,109,88,2
739,3,3,1,2,0,3,182,107,162,120,20,85,90,89,2
739,3,3,1,2,0,3,182,104,147,30,10,110,88,89,2
739,3,3,1,2,0,3,182,111,192,60,30,68,99,89,2
739,3,3,1,2,0,3,112,107,147,30,20,68,88,74,1
739,3,3,1,2,0,3,140,107,192,60,20,110,74,67,2
739,3,3,1,2,0,3,140,104,162,120,10,68,81,67,1
739,3,3,1,2,0,3,112,111,147,120,10,85,99,89,1
739,3,3,1,2,0,3,140,111,147,30,30,85,76,67,1
739,3,3,1,2,0,3,112,104,192,60,10,85,81,74,2
740,3,3,1,2,1,3,170,81,238,120,30,105,118,110,2
740,3,3,1,2,1,3,221,87,181,120,30,84,94,83,2
740,3,3,1,2,1,3,136,95,238,120,20,84,99,83,2
740,3,3,1,2,1,3,221,95,200,60,10,136,99,83,2
740,3,3,1,2,1,3,136,95,200,120,30,136,105,92,2
740,3,3,1,2,1,3,221,95,181,60,20,105,105,92,2
740,3,3,1,2,1,3,170,87,181,60,10,84,122,110,2
740,3,3,1,2,1,3,170,81,181,120,20,136,109,92,2
740,3,3,1,2,1,3,170,95,200,30,20,136,146,110,2
741,3,3,1,2,1,3,140,77,195,120,30,95,112,97,2
741,3,3,1,2,1,3,182,83,151,120,30,76,90,73,2
741,3,3,1,2,1,3,112,91,195,120,20,76,94,73,3
741,3,3,1,2,1,3,182,91,166,60,10,123,94,73,2
741,3,3,1,2,1,3,112,91,166,120,30,123,97,81,2
741,3,3,1,2,1,3,182,91,151,60,20,95,97,81,2
741,3,3,1,2,1,3,140,83,151,60,10,76,118,97,3
741,3,3,1,2,1,3,140,77,151,120,20,123,105,81,2
741,3,3,1,2,1,3,140,91,166,30,20,123,137,97,3
742,3,3,1,3,1,2,140,133,196,30,10,68,92,76,2
742,3,3,1,3,1,2,182,129,196,120,10,110,109,76,2
742,3,3,1,3,1,2,182,126,196,30,20,85,99,68,2
742,3,3,1,3,1,2,112,126,147,60,30,110,99,68,1
742,3,3,1,3,1,2,182,126,163,30,30,68,97,76,2
742,3,3,1,3,1,2,112,129,163,30,10,85,88,68,3
742,3,3,1,3,1,2,112,126,163,60,20,68,109,91,3
742,3,3,1,3,1,2,112,129,196,30,30,110,109,91,3
742,3,3,1,3,1,2,140,129,163,60,30,85,109,76,2
743,3,3,1,3,1,3,170,50,193,120,30,120,112,106,2
743,3,3,1,3,1,3,221,56,150,120,30,96,90,79,2
743,3,3,1,3,1,3,136,64,193,120,20,96,97,79,3
743,3,3,1,3,1,3,221,64,164,60,10,156,97,79,2
743,3,3,1,3,1,3,136,64,164,120,30,156,97,88,2
743,3,3,1,3,1,3,221,64,150,60,20,120,97,88,2
743,3,3,1,3,1,3,170,56,150,60,10,96,118,106,2
743,3,3,1,3,1,3,170,50,150,120,20,156,105,88,2
743,3,3,1,3,1,3,170,64,164,30,20,156,140,106,2
744,3,3,1,3,1,3,90,34,106,120,30,60,78,72,3
744,3,3,1,3,1,3,117,37,85,120,30,48,65,54,2
744,3,3,1,3,1,3,72,41,106,120,20,48,68,54,3
744,3,3,1,3,1,3,117,41,92,60,10,78,68,54,1
744,3,3,1,3,1,3,72,41,92,120,30,78,71,60,2
744,3,3,1,3,1,3,117,41,85,60,20,60,71,60,1
744,3,3,1,3,1,3,90,37,85,60,10,48,84,72,2
744,3,3,1,3,1,3,90,34,85,120,20,78,74,60,2
744,3,3,1,3,1,3,90,41,92,30,20,78,94,72,1
745,3,3,1,3,1,3,143,113,168,120,20,80,105,94,3
745,3,3,1,3,1,3,143,110,151,30,10,104,97,94,2
745,3,3,1,3,1,3,143,117,202,60,30,64,112,94,3
745,3,3,1,3,1,3,88,113,151,30,20,64,99,78,3
745,3,3,1,3,1,3,110,113,202,60,20,104,81,70,3
745,3,3,1,3,1,3,110,110,168,120,10,64,92,70,3
745,3,3,1,3,1,3,88,117,151,120,10,80,112,94,3
745,3,3,1,3,1,3,110,117,151,30,30,80,84,70,3
745,3,3,1,3,1,3,88,110,202,60,10,80,90,78,3
746,3,3,1,4,0,3,210,93,283,120,30,135,146,126,3
746,3,3,1,4,0,3,273,102,217,120,30,108,118,94,2
746,3,3,1,4,0,3,168,114,283,120,20,108,122,94,3
746,3,3,1,4,0,3,273,114,239,60,10,175,122,94,2
746,3,3,1,4,0,3,168,114,239,120,30,175,127,105,3
746,3,3,1,4,0,3,273,114,217,60,20,135,127,105,1
746,3,3,1,4,0,3,210,102,217,60,10,108,155,126,2
746,3,3,1,4,0,3,210,93,217,120,20,175,133,105,2
746,3,3,1,4,0,3,210,114,239,30,20,175,178,126,1
747,3,3,1,4,1,3,110,59,130,30,10,68,76,68,2
747,3,3,1,4,1,3,143,55,130,120,10,110,88,68,2
747,3,3,1,4,1,3,143,52,130,30,20,85,84,61,2
747,3,3,1,4,1,3,88,52,100,60,30,110,84,61,2
747,3,3,1,4,1,3,143,52,110,30,30,68,78,68,2
747,3,3,1,4,1,3,88,55,110,30,10,85,71,61,2
747,3,3,1,4,1,3,88,52,110,60,20,68,84,82,2
747,3,3,1,4,1,3,88,55,130,30,30,110,88,82,2
747,3,3,1,4,1,3,110,55,110,60,30,85,88,68,2
748,3,3,1,5,1,3,140,112,177,30,10,80,84,78,3
748,3,3,1,5,1,3,182,108,177,120,10,130,97,78,2
748,3,3,1,5,1,3,182,105,177,30,20,100,92,70,2
748,3,3,1,5,1,3,112,105,138,60,30,130,92,70,1
748,3,3,1,5,1,3,182,105,151,30,30,80,88,78,2
748,3,3,1,5,1,3,112,108,151,30,10,100,78,70,3
748,3,3,1,5,1,3,112,105,151,60,20,80,94,94,3
748,3,3,1,5,1,3,112,108,177,30,30,130,99,94,2
748,3,3,1,5,1,3,140,108,151,60,30,100,97,78,2
749,3,3,1,3,1,3,104,37,92,120,20,50,84,72,2
749,3,3,1,3,1,3,104,34,85,30,10,65,78,72,2
749,3,3,1,3,1,3,104,41,106,60,30,40,94,72,3
749,3,3,1,3,1,3,64,37,85,30,20,40,84,60,3
749,3,3,1,3,1,3,80,37,106,60,20,65,65,54,2
749,3,3,1,3,1,3,80,34,92,120,10,40,78,54,2
749,3,3,1,3,1,3,64,41,85,120,10,50,94,72,3
749,3,3,1,3,1,3,80,41,85,30,30,50,68,54,2
749,3,3,1,3,1,3,64,34,106,60,10,50,74,60,2
750,3,3,1,4,1,3,150,165,253,120,30,90,112,110,2
750,3,3,1,4,1,3,195,168,190,120,30,72,92,83,2
750,3,3,1,4,1,3,120,172,253,120,20,72,94,83,2
750,3,3,1,4,1,3,195,172,211,60,10,117,94,83,2
750,3,3,1,4,1,3,120,172,211,120,30,117,99,92,2
750,3,3,1,4,1,3,195,172,190,60,20,90,99,92,2
750,3,3,1,4,1,3,150,168,190,60,10,72,118,110,3
750,3,3,1,4,1,3,150,165,190,120,20,117,105,92,2
750,3,3,1,4,1,3,150,172,211,30,20,117,127,110,2
751,3,3,1,2,1,3,190,81,236,30,10,112,118,105,2
751,3,3,1,2,1,3,247,71,236,120,10,182,146,105,2
751,3,3,1,2,1,3,247,63,236,30,20,140,133,94,2
751,3,3,1,2,1,3,152,63,182,60,30,182,133,94,2
751,3,3,1,2,1,3,247,63,200,30,30,112,122,105,2
751,3,3,1,2,1,3,152,71,200,30,10,140,109,94,2
751,3,3,1,2,1,3,152,63,200,60,20,112,133,126,2
751,3,3,1,2,1,3,152,71,236,30,30,182,140,126,2
751,3,3,1,2,1,3,190,71,200,60,30,140,146,105,2
752,3,3,1,3,1,3,200,63,236,120,30,115,137,126,2
752,3,3,1,3,1,3,260,71,182,120,30,92,109,94,2
752,3,3,1,3,1,3,160,81,236,120,20,92,118,94,3
752,3,3,1,3,1,3,260,81,200,60,10,149,118,94,2
752,3,3,1,3,1,3,160,81,200,120,30,149,118,105,2
752,3,3,1,3,1,3,260,81,182,60,20,115,118,105,2
752,3,3,1,3,1,3,200,71,182,60,10,92,146,126,3
752,3,3,1,3,1,3,200,63,182,120,20,149,127,105,2
752,3,3,1,3,1,3,200,81,200,30,20,149,168,126,2
753,3,3,1,2,0,2,90,91,170,30,10,40,76,68,2
753,3,3,1,2,0,2,117,87,170,120,10,65,88,68,2
753,3,3,1,2,0,2,117,84,170,30,20,50,84,61,3
753,3,3,1,2,0,2,72,84,128,60,30,65,84,61,3
753,3,3,1,2,0,2,117,84,142,30,30,40,78,68,3
753,3,3,1,2,0,2,72,87,142,30,10,50,71,61,2
753,3,3,1,2,0,2,72,84,142,60,20,40,84,82,3
753,3,3,1,2,0,2,72,87,170,30,30,65,88,82,3
753,3,3,1,2,0,2,90,87,142,60,30,50,88,68,3
754,3,3,1,2,1,2,170,151,233,30,10,80,97,90,2
754,3,3,1,2,1,2,221,147,233,120,10,130,109,90,2
754,3,3,1,2,1,2,221,144,233,30,20,100,105,81,2
754,3,3,1,2,1,2,136,144,187,60,30,130,105,81,1
754,3,3,1,2,1,2,221,144,202,30,30,80,99,90,2
754,3,3,1,2,1,2,136,147,202,30,10,100,90,81,2
754,3,3,1,2,1,2,136,144,202,60,20,80,109,108,2
754,3,3,1,2,1,2,136,147,233,30,30,130,112,108,2
754,3,3,1,2,1,2,170,147,202,60,30,100,109,90,2
755,3,3,1,2,1,2,160,91,237,120,30,95,118,110,2
755,3,3,1,2,1,2,208,97,183,120,30,76,94,83,2
755,3,3,1,2,1,2,128,105,237,120,20,76,99,83,3
755,3,3,1,2,1,2,208,105,201,60,10,123,99,83,2
755,3,3,1,2,1,2,128,105,201,120,30,123,105,92,3
755,3,3,1,2,1,2,208,105,183,60,20,95,105,92,2
755,3,3,1,2,1,2,160,97,183,60,10,76,122,110,2
755,3,3,1,2,1,2,160,91,183,120,20,123,109,92,2
755,3,3,1,2,1,2,160,105,201,30,20,123,140,110,2
756,3,3,1,2,1,2,200,73,206,30,10,88,105,92,2
756,3,3,1,2,1,2,260,65,206,120,10,143,127,92,2
756,3,3,1,2,1,2,260,59,206,30,20,110,118,83,2
756,3,3,1,2,1,2,160,59,157,60,30,143,118,83,2
756,3,3,1,2,1,2,260,59,173,30,30,88,109,92,2
756,3,3,1,2,1,2,160,65,173,30,10,110,97,83,2
756,3,3,1,2,1,2,160,59,173,60,20,88,118,110,2
756,3,3,1,2,1,2,160,65,206,30,30,143,127,110,2
756,3,3,1,2,1,2,200,65,173,60,30,110,127,92,2
757,3,3,1,2,1,2,200,141,277,30,10,88,109,99,2
757,3,3,1,2,1,2,260,133,277,120,10,143,133,99,2
757,3,3,1,2,1,2,260,127,277,30,20,110,122,89,2
757,3,3,1,2,1,2,160,127,217,60,30,143,122,89,3
757,3,3,1,2,1,2,260,127,237,30,30,88,118,99,2
757,3,3,1,2,1,2,160,133,237,30,10,110,105,89,3
757,3,3,1,2,1,2,160,127,237,60,20,88,127,119,3
757,3,3,1,2,1,2,160,133,277,30,30,143,133,119,3
757,3,3,1,2,1,2,200,133,237,60,30,110,133,99,2
758,3,3,1,2,1,3,180,101,185,120,30,105,105,101,2
758,3,3,1,2,1,3,234,104,141,120,30,84,84,76,2
758,3,3,1,2,1,3,144,108,185,120,20,84,88,76,2
758,3,3,1,2,1,3,234,108,156,60,10,136,88,76,2
758,3,3,1,2,1,3,144,108,156,120,30,136,90,84,2
758,3,3,1,2,1,3,234,108,141,60,20,105,90,84,2
758,3,3,1,2,1,3,180,104,141,60,10,84,109,101,2
758,3,3,1,2,1,3,180,101,141,120,20,136,94,84,2
758,3,3,1,2,1,3,180,108,156,30,20,136,118,101,2
760,3,3,1,3,1,2,160,83,240,120,30,105,118,108,2
760,3,3,1,3,1,2,208,89,183,120,30,84,94,81,2
760,3,3,1,3,1,2,128,97,240,120,20,84,99,81,3
760,3,3,1,3,1,2,208,97,202,60,10,136,99,81,2
760,3,3,1,3,1,2,128,97,202,120,30,136,105,90,3
760,3,3,1,3,1,2,208,97,183,60,20,105,105,90,2
760,3,3,1,3,1,2,160,89,183,60,10,84,122,108,3
760,3,3,1,3,1,2,160,83,183,120,20,136,109,90,2
760,3,3,1,3,1,2,160,97,202,30,20,136,140,108,2
761,3,3,1,3,1,2,210,140,299,120,30,135,140,134,2
761,3,3,1,3,1,2,273,146,231,120,30,108,112,101,2
761,3,3,1,3,1,2,168,154,299,120,20,108,118,101,2
761,3,3,1,3,1,2,273,154,254,60,10,175,118,101,2
761,3,3,1,3,1,2,168,154,254,120,30,175,122,112,2
761,3,3,1,3,1,2,273,154,231,60,20,135,122,112,2
761,3,3,1,3,1,2,210,146,231,60,10,108,146,134,2
761,3,3,1,3,1,2,210,140,231,120,20,175,127,112,2
761,3,3,1,3,1,2,210,154,254,30,20,175,168,134,2
762,3,3,1,3,1,2,100,83,163,120,30,60,78,78,2
762,3,3,1,3,1,2,130,86,130,120,30,48,65,58,2
762,3,3,1,3,1,2,80,90,163,120,20,48,68,58,3
762,3,3,1,3,1,2,130,90,141,60,10,78,68,58,2
762,3,3,1,3,1,2,80,90,141,120,30,78,68,65,2
762,3,3,1,3,1,2,130,90,130,60,20,60,68,65,2
762,3,3,1,3,1,2,100,86,130,60,10,48,81,78,2
762,3,3,1,3,1,2,100,83,130,120,20,78,71,65,3
762,3,3,1,3,1,2,100,90,141,30,20,78,90,78,3
763,3,3,1,3,1,2,270,109,336,30,10,136,140,122,2
763,3,3,1,3,1,2,351,95,336,120,10,221,178,122,2
763,3,3,1,3,1,2,351,84,336,30,20,170,165,110,2
763,3,3,1,3,1,2,216,84,257,60,30,221,165,110,3
763,3,3,1,3,1,2,351,84,283,30,30,136,150,122,2
763,3,3,1,3,1,2,216,95,283,30,10,170,133,110,3
763,3,3,1,3,1,2,216,84,283,60,20,136,165,146,3
763,3,3,1,3,1,2,216,95,336,30,30,221,174,146,3
763,3,3,1,3,1,2,270,95,283,60,30,170,178,122,2
764,3,3,1,3,1,3,208,88,196,120,20,135,127,110,3
764,3,3,1,3,1,3,208,82,177,30,10,175,118,110,2
764,3,3,1,3,1,3,208,96,233,60,30,108,146,110,3
764,3,3,1,3,1,3,128,88,177,30,20,108,127,92,3
764,3,3,1,3,1,3,160,88,233,60,20,175,97,83,3
764,3,3,1,3,1,3,160,82,196,120,10,108,118,83,3
764,3,3,1,3,1,3,128,96,177,120,10,135,146,110,3
764,3,3,1,3,1,3,160,96,177,30,30,135,105,83,3
764,3,3,1,3,1,3,128,82,233,60,10,135,109,92,3
765,3,3,1,3,1,3,90,46,114,30,10,44,71,65,2
765,3,3,1,3,1,3,117,42,114,120,10,71,84,65,2
765,3,3,1,3,1,3,117,39,114,30,20,55,81,58,2
765,3,3,1,3,1,3,72,39,88,60,30,71,81,58,2
765,3,3,1,3,1,3,117,39,97,30,30,44,76,65,2
765,3,3,1,3,1,3,72,42,97,30,10,55,68,58,2
765,3,3,1,3,1,3,72,39,97,60,20,44,81,78,2
765,3,3,1,3,1,3,72,42,114,30,30,71,84,78,2
765,3,3,1,3,1,3,90,42,97,60,30,55,84,65,2
766,3,3,1,3,1,3,90,73,147,30,10,44,78,71,3
766,3,3,1,3,1,3,117,69,147,120,10,71,90,71,2
766,3,3,1,3,1,3,117,66,147,30,20,55,84,64,2
766,3,3,1,3,1,3,72,66,113,60,30,71,84,64,3
766,3,3,1,3,1,3,117,66,124,30,30,44,81,71,2
766,3,3,1,3,1,3,72,69,124,30,10,55,74,64,3
766,3,3,1,3,1,3,72,66,124,60,20,44,88,85,3
766,3,3,1,3,1,3,72,69,147,30,30,71,90,85,3
766,3,3,1,3,1,3,90,69,124,60,30,55,90,71,3
767,3,3,1,3,1,3,110,99,180,30,10,56,84,78,3
767,3,3,1,3,1,3,143,95,180,120,10,91,99,78,2
767,3,3,1,3,1,3,143,92,180,30,20,70,92,70,2
767,3,3,1,3,1,3,88,92,135,60,30,91,92,70,2
767,3,3,1,3,1,3,143,92,150,30,30,56,88,78,2
767,3,3,1,3,1,3,88,95,150,30,10,70,81,70,2
767,3,3,1,3,1,3,88,92,150,60,20,56,94,94,3
767,3,3,1,3,1,3,88,95,180,30,30,91,99,94,2
767,3,3,1,3,1,3,110,95,150,60,30,70,99,78,2
768,3,3,1,3,1,3,190,127,209,30,10,92,84,81,2
768,3,3,1,3,1,3,247,123,209,120,10,149,92,81,2
768,3,3,1,3,1,3,247,120,209,30,20,115,88,73,2
768,3,3,1,3,1,3,152,120,159,60,30,149,88,73,2
768,3,3,1,3,1,3,247,120,176,30,30,92,88,81,2
768,3,3,1,3,1,3,152,123,176,30,10,115,81,73,2
768,3,3,1,3,1,3,152,120,176,60,20,92,97,97,2
768,3,3,1,3,1,3,152,123,209,30,30,149,99,97,2
768,3,3,1,3,1,3,190,123,176,60,30,115,92,81,2
769,3,3,1,3,1,3,195,86,162,120,20,115,105,94,2
769,3,3,1,3,1,3,195,81,148,30,10,149,97,94,2
769,3,3,1,3,1,3,195,92,191,60,30,92,112,94,2
769,3,3,1,3,1,3,120,86,148,30,20,92,99,78,3
769,3,3,1,3,1,3,150,86,191,60,20,149,81,70,2
769,3,3,1,3,1,3,150,81,162,120,10,92,92,70,2
769,3,3,1,3,1,3,120,92,148,120,10,115,112,94,3
769,3,3,1,3,1,3,150,92,148,30,30,115,84,70,2
769,3,3,1,3,1,3,120,81,191,60,10,115,90,78,2
770,3,3,1,3,1,3,150,126,229,30,10,80,84,76,2
770,3,3,1,3,1,3,195,120,229,120,10,130,99,76,2
770,3,3,1,3,1,3,195,115,229,30,20,100,92,68,3
770,3,3,1,3,1,3,120,115,180,60,30,130,92,68,3
770,3,3,1,3,1,3,195,115,196,30,30,80,88,76,2
770,3,3,1,3,1,3,120,120,196,30,10,100,78,68,3
770,3,3,1,3,1,3,120,115,196,60,20,80,94,91,3
770,3,3,1,3,1,3,120,120,229,30,30,130,99,91,3
770,3,3,1,3,1,3,150,120,196,60,30,100,99,76,2
771,3,3,1,3,1,3,208,116,159,120,20,80,99,94,3
771,3,3,1,3,1,3,208,113,147,30,10,104,97,94,3
771,3,3,1,3,1,3,208,120,183,60,30,64,112,94,3
771,3,3,1,3,1,3,128,116,147,30,20,64,99,78,3
771,3,3,1,3,1,3,160,116,183,60,20,104,81,70,3
771,3,3,1,3,1,3,160,113,159,120,10,64,92,70,3
771,3,3,1,3,1,3,128,120,147,120,10,80,112,94,3
771,3,3,1,3,1,3,160,120,147,30,30,80,84,70,3
771,3,3,1,3,1,3,128,113,183,60,10,80,88,78,3
772,3,3,1,3,1,3,247,103,207,120,20,140,137,126,2
772,3,3,1,3,1,3,247,97,186,30,10,182,133,126,2
772,3,3,1,3,1,3,247,111,248,60,30,112,161,126,2
772,3,3,1,3,1,3,152,103,186,30,20,112,137,105,2
772,3,3,1,3,1,3,190,103,248,60,20,182,105,94,2
772,3,3,1,3,1,3,190,97,207,120,10,112,127,94,2
772,3,3,1,3,1,3,152,111,186,120,10,140,161,126,2
772,3,3,1,3,1,3,190,111,186,30,30,140,112,94,2
772,3,3,1,3,1,3,152,97,248,60,10,140,118,105,2
773,3,3,1,3,1,3,170,167,315,30,10,88,109,94,3
773,3,3,1,3,1,3,221,159,315,120,10,143,127,94,2
773,3,3,1,3,1,3,221,153,315,30,20,110,118,85,2
773,3,3,1,3,1,3,136,153,237,60,30,143,118,85,3
773,3,3,1,3,1,3,221,153,263,30,30,88,112,94,2
773,3,3,1,3,1,3,136,159,263,30,10,110,97,85,2
773,3,3,1,3,1,3,136,153,263,60,20,88,122,113,3
773,3,3,1,3,1,3,136,159,315,30,30,143,127,113,3
773,3,3,1,3,1,3,170,159,263,60,30,110,127,94,3
774,3,3,1,3,1,3,180,95,231,30,10,92,109,97,2
774,3,3,1,3,1,3,234,87,231,120,10,149,133,97,2
774,3,3,1,3,1,3,234,81,231,30,20,115,122,87,2
774,3,3,1,3,1,3,144,81,177,60,30,149,122,87,3
774,3,3,1,3,1,3,234,81,195,30,30,92,112,97,2
774,3,3,1,3,1,3,144,87,195,30,10,115,99,87,3
774,3,3,1,3,1,3,144,81,195,60,20,92,122,116,3
774,3,3,1,3,1,3,144,87,231,30,30,149,133,116,3
774,3,3,1,3,1,3,180,87,195,60,30,115,133,97,2
775,3,3,1,3,1,3,338,80,247,120,20,120,150,131,2
775,3,3,1,3,1,3,338,71,224,30,10,156,140,131,2
775,3,3,1,3,1,3,338,92,292,60,30,96,178,131,3
775,3,3,1,3,1,3,208,80,224,30,20,96,155,109,3
