GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,166,64,120,93,76,20,0,80,52,3
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,138,64,60,93,76,10,0,130,84,2
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,138,71,120,93,78,30,0,80,84,2
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,124,71,60,93,78,20,0,130,65,2
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,124,85,60,89,92,10,0,100,52,3
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,124,71,120,86,81,20,0,100,84,2
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,138,85,30,93,105,20,0,100,84,3
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,270,119,120,113,127,30,0,190,140,2
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,205,89,120,119,105,30,0,247,112,2
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,270,89,120,127,109,20,0,152,112,3
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,227,89,60,127,109,10,0,247,182,2
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,227,99,120,127,112,30,0,152,182,2
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,205,99,60,127,112,20,0,247,140,2
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,205,119,60,119,137,10,0,190,112,2
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,205,99,120,113,118,20,0,190,182,2
3,1,1,817,3,1,1,3,1,3,1,2,0,22,1,1,1,1,227,119,30,127,155,20,0,190,182,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,224,113,120,74,122,30,0,170,115,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,170,85,120,80,97,30,0,221,92,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,224,85,120,88,105,20,0,136,92,3
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,188,85,60,88,105,10,0,221,149,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,188,94,120,88,105,30,0,136,149,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,170,94,60,88,105,20,0,221,115,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,170,113,60,80,127,10,0,170,92,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,170,94,120,74,112,20,0,170,149,2
3,1,1,818,3,1,1,3,1,3,1,2,0,22,1,1,1,1,188,113,30,88,146,20,0,170,149,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,106,72,120,34,78,30,0,90,70,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,85,54,120,37,65,30,0,117,56,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,106,54,120,41,68,20,0,72,56,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,92,54,60,41,68,10,0,117,91,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,92,60,120,41,71,30,0,72,91,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,85,60,60,41,71,20,0,117,70,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,85,72,60,37,84,10,0,90,56,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,85,60,120,34,74,20,0,90,91,2
3,1,1,819,3,1,1,3,1,3,1,3,0,1,2,1,1,1,92,72,30,41,94,20,0,90,91,2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,114,65,30,46,71,10,0,90,60,3
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,114,65,120,42,84,10,0,117,97,2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,114,58,30,39,81,20,0,117,75,2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,88,58,60,39,81,30,0,72,97,3
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,97,65,30,39,76,30,0,117,60,2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,97,58,30,42,68,10,0,72,75,2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,97,78,60,39,81,20,0,72,60,3
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,114,78,30,42,84,30,0,72,97,2
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,97,65,60,42,84,30,0,90,75,2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,100,78,120,45,88,20,0,156,60,2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,90,78,30,42,84,10,0,156,78,2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,120,78,60,49,99,30,0,156,48,3
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,90,65,30,45,88,20,0,96,48,2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,120,58,60,45,68,20,0,120,78,2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,100,58,120,42,81,10,0,120,48,2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,90,78,120,49,99,10,0,96,60,2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,90,58,30,49,71,30,0,120,60,3
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,120,65,60,42,76,10,0,96,60,2
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,118,56,30,70,78,10,0,100,48,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,118,56,120,66,92,10,0,130,78,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,118,50,30,63,84,20,0,130,60,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,91,50,60,63,84,30,0,80,78,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,100,56,30,63,84,30,0,130,48,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,100,50,30,66,74,10,0,80,60,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,100,67,60,63,88,20,0,80,48,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,118,67,30,66,92,30,0,80,78,3
3,1,1,822,3,1,1,3,1,3,1,3,0,2,1,1,1,1,100,56,60,66,92,30,0,100,60,3
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,109,30,92,122,10,0,260,132,2
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,109,120,80,155,10,0,338,214,2
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,98,30,71,140,20,0,338,165,2
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,224,98,60,71,140,30,0,208,214,3
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,247,109,30,71,133,30,0,338,132,2
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,247,98,30,80,112,10,0,208,165,2
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,247,131,60,71,140,20,0,208,132,3
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,131,30,80,150,30,0,208,214,2
3,1,1,823,3,1,1,3,1,3,1,3,0,17,22,1,1,1,247,109,60,80,155,30,0,260,165,2
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,247,131,120,80,150,20,0,260,140,3
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,224,131,30,71,140,10,0,260,182,2
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,131,60,92,178,30,0,260,112,3
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,224,109,30,80,155,20,0,160,112,3
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,98,60,80,112,20,0,200,182,2
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,247,98,120,71,140,10,0,200,112,2
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,224,131,120,92,178,10,0,160,140,3
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,224,98,30,92,122,30,0,200,140,1
3,1,1,824,3,1,1,3,1,3,1,3,0,17,22,1,1,1,292,109,60,71,133,10,0,160,140,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,210,106,120,63,112,30,0,170,110,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,160,79,120,69,92,30,0,221,88,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,210,79,120,77,97,20,0,136,88,3
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,177,79,60,77,97,10,0,221,143,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,177,88,120,77,99,30,0,136,143,3
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,160,88,60,77,99,20,0,221,110,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,160,106,60,69,122,10,0,170,88,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,160,88,120,63,105,20,0,170,143,2
3,1,1,825,3,1,1,3,1,3,1,3,0,22,1,1,1,1,177,106,30,77,140,20,0,170,143,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,193,108,120,117,118,20,0,247,125,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,175,108,30,112,112,10,0,247,162,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,230,108,60,123,133,30,0,247,100,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,175,90,30,117,112,20,0,152,100,3
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,230,81,60,117,92,20,0,190,162,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,193,81,120,112,105,10,0,190,100,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,175,108,120,123,133,10,0,152,125,3
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,175,81,30,123,94,30,0,190,125,2
3,1,1,826,3,1,1,3,1,3,1,3,0,25,12,1,1,1,230,90,60,112,105,10,0,152,125,3
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,141,65,30,68,74,10,0,120,56,3
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,141,65,120,64,88,10,0,156,91,2
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,141,58,30,61,81,20,0,156,70,2
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,108,58,60,61,81,30,0,96,91,3
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,119,65,30,61,76,30,0,156,56,2
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,119,58,30,64,68,10,0,96,70,3
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,119,78,60,61,84,20,0,96,56,3
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,141,78,30,64,88,30,0,96,91,2
3,1,1,827,3,1,1,3,1,4,1,3,0,2,1,1,1,1,119,65,60,64,88,30,0,120,70,3
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,200,76,30,116,81,10,0,150,84,2
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,200,76,120,112,90,10,0,195,136,2
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,200,68,30,109,84,20,0,195,105,2
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,150,68,60,109,84,30,0,120,136,3
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,167,76,30,109,84,30,0,195,84,2
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,167,68,30,112,76,10,0,120,105,3
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,167,91,60,109,92,20,0,120,84,3
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,200,91,30,112,94,30,0,120,136,3
3,1,1,828,3,1,1,3,1,4,1,3,0,22,19,1,1,1,167,76,60,112,90,30,0,150,105,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,335,134,120,106,150,30,0,280,220,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,254,101,120,115,118,30,0,364,176,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,335,101,120,127,127,20,0,224,176,3
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,281,101,60,127,127,10,0,364,286,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,281,112,120,127,133,30,0,224,286,3
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,254,112,60,127,133,20,0,364,220,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,254,134,60,115,161,10,0,280,176,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,254,112,120,106,137,20,0,280,286,2
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,281,134,30,127,187,20,0,280,286,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,324,146,120,103,168,30,0,270,160,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,246,110,120,114,137,30,0,351,128,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,324,110,120,128,140,20,0,216,128,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,272,110,60,128,140,10,0,351,208,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,272,122,120,128,146,30,0,216,208,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,246,122,60,128,146,20,0,351,160,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,246,146,60,114,178,10,0,270,128,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,246,122,120,103,155,20,0,270,208,2
3,1,1,830,3,1,1,3,1,3,1,3,0,25,17,1,1,1,272,146,30,128,211,20,0,270,208,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,209,233,120,101,266,20,0,234,120,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,189,233,30,95,245,10,0,234,156,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,249,233,60,109,301,30,0,234,96,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,189,194,30,101,266,20,0,144,96,3
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,249,175,60,101,198,20,0,180,156,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,209,175,120,95,245,10,0,180,96,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,189,233,120,109,301,10,0,144,120,3
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,189,175,30,109,210,30,0,180,120,2
3,1,1,831,3,1,3,0,0,2,1,0,0,22,1,1,1,1,249,194,60,95,225,10,0,144,120,3
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,273,262,120,94,281,30,0,230,145,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,207,196,120,102,225,30,0,299,116,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,273,196,120,112,245,20,0,184,116,3
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,229,196,60,112,245,10,0,299,188,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,229,218,120,112,245,30,0,184,188,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,207,218,60,112,245,20,0,299,145,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,207,262,60,102,301,10,0,230,116,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,207,218,120,94,266,20,0,230,188,2
3,1,1,832,3,1,3,0,0,3,1,0,0,1,25,1,1,1,229,262,30,112,357,20,0,230,188,2
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,200,252,120,71,281,20,0,247,140,3
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,182,252,30,63,266,10,0,247,182,2
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,236,252,60,81,337,30,0,247,112,3
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,182,210,30,71,293,20,0,152,112,2
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,236,189,60,71,218,20,0,190,182,2
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,200,189,120,63,266,10,0,190,112,3
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,182,252,120,81,337,10,0,152,140,3
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,182,189,30,81,225,30,0,190,140,2
3,1,1,833,3,1,3,0,0,3,1,0,0,25,1,1,1,1,236,210,60,63,245,10,0,152,140,3
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,148,130,30,72,147,10,0,100,52,3
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,148,130,120,68,176,10,0,130,84,2
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,148,117,30,65,167,20,0,130,65,2
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,111,117,60,65,167,30,0,80,84,3
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,123,130,30,65,155,30,0,130,52,2
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,123,117,30,68,136,10,0,80,65,3
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,123,156,60,65,167,20,0,80,52,3
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,148,156,30,68,176,30,0,80,84,3
3,1,1,834,3,1,3,0,0,4,1,0,0,2,1,1,1,1,123,130,60,68,176,30,0,100,65,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,185,194,120,109,210,20,0,208,95,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,167,194,30,104,198,10,0,208,123,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,220,194,60,115,237,30,0,208,76,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,167,162,30,109,210,20,0,128,76,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,220,146,60,109,167,20,0,160,123,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,185,146,120,104,194,10,0,160,76,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,167,194,120,115,237,10,0,128,95,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,167,146,30,115,169,30,0,160,95,3
3,1,1,835,3,1,3,0,0,4,1,0,0,2,25,1,1,1,220,162,60,104,184,10,0,128,95,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,134,170,120,58,184,20,0,169,75,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,122,170,30,53,176,10,0,169,97,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,159,170,60,64,218,30,0,169,60,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,122,142,30,58,184,20,0,104,60,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,159,128,60,58,147,20,0,130,97,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,134,128,120,53,176,10,0,130,60,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,122,170,120,64,218,10,0,104,75,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,122,128,30,64,153,30,0,130,75,3
3,1,1,836,3,1,3,0,0,3,1,0,0,2,25,1,1,1,159,142,60,53,162,10,0,104,75,3
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,193,211,120,50,225,30,0,170,95,2
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,150,158,120,56,181,30,0,221,76,2
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,193,158,120,64,194,20,0,136,76,3
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,164,158,60,64,194,10,0,221,123,2
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,164,176,120,64,194,30,0,136,123,3
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,150,176,60,64,194,20,0,221,95,2
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,150,211,60,56,237,10,0,170,76,3
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,150,176,120,50,210,20,0,170,123,2
3,1,1,837,3,1,3,1,0,2,1,2,0,22,1,1,1,1,164,211,30,64,281,20,0,170,123,3
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,193,176,30,64,194,10,0,200,104,3
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,193,176,120,56,245,10,0,260,169,2
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,193,158,30,50,225,20,0,260,130,2
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,150,158,60,50,225,30,0,160,169,2
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,164,176,30,50,210,30,0,260,104,2
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,164,158,30,56,181,10,0,160,130,2
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,164,211,60,50,225,20,0,160,104,2
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,193,211,30,56,237,30,0,160,169,2
3,1,1,838,3,1,3,1,0,4,1,3,0,22,1,1,1,1,164,176,60,56,245,30,0,200,130,2
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,225,176,30,96,198,10,0,170,96,2
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,225,176,120,88,245,10,0,221,156,2
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,225,158,30,82,225,20,0,221,120,2
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,182,158,60,82,225,30,0,136,156,3
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,196,176,30,82,210,30,0,221,96,2
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,196,158,30,88,184,10,0,136,120,3
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,196,211,60,82,225,20,0,136,96,3
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,225,211,30,88,245,30,0,136,156,3
3,1,1,839,3,1,3,1,0,5,1,3,0,22,1,1,1,1,196,176,60,88,245,30,0,170,120,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,236,252,120,63,266,30,0,190,150,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,182,189,120,71,218,30,0,247,120,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,236,189,120,81,225,20,0,152,120,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,200,189,60,81,225,10,0,247,195,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,200,210,120,81,237,30,0,152,195,3
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,182,210,60,81,237,20,0,247,150,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,182,252,60,71,281,10,0,190,120,3
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,182,210,120,63,245,20,0,190,195,2
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,200,252,30,81,337,20,0,190,195,3
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,373,237,30,205,266,10,0,260,132,2
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,373,237,120,195,322,10,0,338,214,2
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,373,213,30,187,293,20,0,338,165,2
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,299,213,60,187,293,30,0,208,214,3
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,324,237,30,187,281,30,0,338,132,2
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,324,213,30,195,245,10,0,208,165,3
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,324,284,60,187,301,20,0,208,132,3
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,373,284,30,195,322,30,0,208,214,3
3,1,1,841,3,1,3,1,0,2,1,3,0,20,25,1,1,1,324,237,60,195,322,30,0,260,165,3
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,146,136,30,55,153,10,0,120,64,2
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,146,136,120,49,181,10,0,156,104,2
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,146,122,30,44,169,20,0,156,80,2
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,114,122,60,44,169,30,0,96,104,2
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,125,136,30,44,155,30,0,156,64,2
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,125,122,30,49,142,10,0,96,80,3
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,125,163,60,44,169,20,0,96,64,3
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,146,163,30,49,181,30,0,96,104,2
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,125,136,60,49,181,30,0,120,80,3
3,1,1,844,3,1,3,1,1,3,1,3,0,9,25,1,1,1,243,221,120,167,237,20,0,260,125,2
3,1,1,844,3,1,3,1,1,3,1,3,0,9,25,1,1,1,223,221,30,162,225,10,0,260,162,2
3,1,1,844,3,1,3,1,1,3,1,3,0,9,25,1,1,1,283,221,60,173,266,30,0,260,100,2
3,1,1,844,3,1,3,1,1,3,1,3,0,9,25,1,1,1,223,184,30,167,237,20,0,160,100,2
3,1,1,844,3,1,3,1,1,3,1,3,0,9,25,1,1,1,283,166,60,167,184,20,0,200,162,2
3,1,1,844,3,1,3,1,1,3,1,3,0,9,25,1,1,1,243,166,120,162,218,10,0,200,100,2
